entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,entry_profile,entry_choppy_regime,symbol
93,137,44,13.82,248.8,signal,2025-08-25,0.7333333333333323,0.02412280701754393,4.165793554335572,0.9898561668001651,0.0,1.0,-0.000223484693986864,0.4166666666666667,3,2025-06-23,NT2,0.3,weak,False,True,False,4.41,-1.3,2.44,balanced,False,NT2
139,148,9,-3.15,101.96,signal,2025-09-11,0.7841269841269832,0.031510658016682264,-7.359123461589334,0.7379303211154871,0.0,2.0,0.008205313809542486,0.45,2,2025-08-27,NT2,0.5,strong,False,False,False,3.25,-0.69,2.82,balanced,False,NT2
151,170,19,2.01,12.99,trailing_stop,2025-10-13,0.6858237547892733,0.03740875912408744,22.990023474178372,0.7268739579329717,3.0,3.0,0.011811700619435893,0.26666666666666666,4,2025-09-16,NT2,0.95,strong,False,False,False,5.84,-0.23,3.18,balanced,False,NT2
179,201,22,1.52,14.59,signal,2025-11-25,0.6833333333333336,0.04121475054229932,19.659090909090914,1.1206381772171572,1.0,3.0,-0.007202866346358634,0.4,5,2025-10-24,NT2,0.95,strong,False,False,False,6.07,0.0,3.13,balanced,False,NT2
207,214,7,-6.04,5.48,signal,2025-12-12,0.693877551020408,0.03125,7.285089849441462,0.6484298621965117,2.0,3.0,0.018017763350575332,0.016666666666666666,4,2025-12-03,NT2,0.95,strong,False,False,False,1.69,-1.03,1.42,balanced,False,NT2
219,227,8,0.62,,end,2025-12-31,0.9024390243902441,0.008264462809917326,29.54545454545447,1.2090203789013423,5.0,3.0,0.01728791580422054,0.2833333333333333,3,2025-12-19,NT2,0.4,strong,False,False,False,7.32,0.0,2.78,balanced,False,NT2
16,25,9,-3.58,164.48,signal,2025-02-13,0.6827399729607935,0.033511043412033474,22.19294582589726,2.0010413030487695,2.0,3.0,0.0019257188637022415,0.6833333333333333,5,2025-01-24,NTC,0.375,moderate,False,False,False,2.45,-1.72,2.31,balanced,False,NTC
30,46,16,2.73,48.98,signal,2025-03-18,0.7060975609756103,0.02270372114931697,12.986667633656118,0.944277948494439,1.0,4.0,-0.013298111217917567,0.7333333333333333,4,2025-02-21,NTC,0.7124999999999999,strong,False,False,False,4.81,-0.68,3.07,balanced,False,NTC
108,139,31,5.61,109.64,signal,2025-08-01,0.7495682210708121,0.028712871287128676,-16.740885028899278,0.9215724007999583,2.0,3.0,-0.018593906496457376,0.13333333333333333,3,2025-06-18,NTC,0.5,moderate,False,True,False,4.66,-1.81,2.87,balanced,False,NTC
145,155,10,-6.22,149.47,signal,2025-08-25,0.9034157832744413,0.009606935738972446,16.750151806514403,1.4004028085324196,4.0,4.0,0.028576480233850045,0.31666666666666665,3,2025-08-11,NTC,0.4,moderate,False,False,False,6.76,0.0,5.26,balanced,False,NTC
180,197,17,-4.1,99.99,signal,2025-11-05,0.7398373983739843,0.019277108433734872,31.26984126984126,1.3555491110001585,4.0,3.0,-0.017642665317001975,0.15,4,2025-10-01,NTC,0.5,moderate,False,False,False,4.4,0.0,3.26,balanced,False,NTC
20,47,27,2.86,173.06,signal,2025-03-17,0.5,0.06869300911854098,36.580052342469244,1.0692297851187367,1.0,3.0,-0.023438558297065783,0.4,4,2025-02-06,NTL,0.375,moderate,False,False,False,5.79,-4.64,3.53,balanced,False,NTL
87,118,31,15.93,232.42,peak_protect_dist,2025-07-29,0.6050420168067229,0.11562115621156205,-9.935560753850893,0.9650107211575036,0.0,1.0,-0.04208508520308628,0.7666666666666667,2,2025-06-13,NTL,0.31875,strong,False,False,False,-6.23,-9.21,2.17,balanced,False,NTL
126,137,11,-11.17,199.92,signal,2025-08-25,0.6780821917808216,0.04749873673572518,12.705505903122592,0.9020398323590662,3.0,3.0,0.03185077768825088,0.2833333333333333,4,2025-08-08,NTL,0.34,strong,False,False,False,7.15,-2.32,3.4,balanced,False,NTL
20,60,40,-1.61,179.95,signal,2025-04-03,0.6376360808709178,0.0469284994964753,36.594246725943975,0.9938863580161325,0.0,2.0,-0.007331284117715331,0.4166666666666667,4,2025-02-06,NTP,0.375,moderate,False,False,False,2.67,-2.67,2.9,balanced,False,NTP
80,99,19,10.13,179.0,peak_protect_dist,2025-07-03,0.8475059382422803,0.056434599156118155,-17.944551436366538,0.8978390913009995,0.0,2.0,0.0039777438721313035,0.9666666666666667,2,2025-05-08,NTP,0.375,strong,False,False,False,-1.66,-4.19,6.94,balanced,False,NTP
102,118,16,-3.41,103.9,signal,2025-07-30,0.9686274509803909,0.0036385688295938316,-6.551497999746921,0.8655576179769617,2.0,2.0,0.005056586482607733,0.31666666666666665,1,2025-07-08,NTP,0.5,strong,False,False,False,4.33,0.0,4.76,balanced,False,NTP
174,185,11,0.0,172.71,signal,2025-11-04,0.39778325123152647,0.0791774611398965,2.424322229789304,1.9062397338050374,2.0,2.0,0.04301087664428925,0.06666666666666667,5,2025-10-20,NTP,0.375,moderate,False,False,False,0.32,-5.1,0.15,balanced,False,NTP
212,222,10,-3.04,4.98,signal,2025-12-25,0.7233115468409592,0.019781931464174392,7.552635297442443,1.2825071739068234,3.0,2.0,-0.026671825102900733,0.05,4,2025-12-11,NTP,0.95,strong,False,False,False,1.86,0.0,2.72,balanced,False,NTP
226,226,0,0.0,,end,2025-12-31,0.6235521235521252,0.030279503105589883,4.309089699719898,0.9492437530548444,0.0,2.0,-0.04329600842217546,0.43333333333333335,4,2025-12-31,NTP,0.95,strong,False,False,False,3.29,0.0,2.64,balanced,False,NTP
6,38,32,32.95,179.12,signal,2025-04-02,0.5714285714285725,0.03409090909090897,-1.010101010101046,0.9860083510365542,1.0,2.0,0.010108352503500319,0.2,3,2025-01-13,NVB,0.375,moderate,False,False,False,0.0,-1.12,0.16,balanced,False,NVB
62,116,54,36.19,342.89,peak_protect_dist,2025-07-29,0.7222222222222223,0.047619047619047616,8.730158730158735,0.7709622386881573,1.0,2.0,-0.03431002254925807,0.08333333333333333,4,2025-05-12,NVB,0.25,weak,False,False,False,2.94,0.0,2.69,balanced,False,NVB
119,138,19,-7.74,202.96,signal,2025-08-28,1.0,0.0,15.573770491803288,1.7757598306329205,3.0,1.0,-0.055511825015453695,0.5,2,2025-08-01,NVB,0.34,strong,False,False,False,9.09,0.0,11.41,balanced,False,NVB
36,54,18,-3.3,16.33,signal,2025-03-26,0.8958333333333328,0.018867924528301987,0.6224106000725129,1.360728221415608,3.0,3.0,-0.0812005361628251,0.7666666666666667,3,2025-02-28,NVL,0.9,strong,False,False,False,4.43,0.0,10.88,balanced,False,NVL
65,99,34,23.67,220.24,peak_protect_dist,2025-07-01,0.7974683544303797,0.06530612244897965,-15.01953760989906,1.0485634213018216,0.0,2.0,-0.09153279080925036,0.9,2,2025-05-14,NVL,0.34,strong,False,False,False,27.87,0.0,18.07,balanced,False,NVL
102,137,35,4.61,123.82,signal,2025-08-22,0.622641509433962,0.06578947368421052,-3.0909090909091077,0.6462180432507056,1.0,1.0,-0.0018106680493820207,0.016666666666666666,2,2025-07-04,NVL,0.5,strong,False,False,False,1.33,-2.56,1.74,balanced,False,NVL
155,164,9,-2.82,195.71,signal,2025-10-02,0.31666666666666643,0.12852664576802514,3.186077643908959,0.8633342413181518,0.0,2.0,0.044104164200303,0.31666666666666665,4,2025-09-19,NVL,0.34,weak,False,False,True,1.27,-7.8,-1.94,balanced,False,NVL
21,28,7,-22.24,151.09,signal_hard_cap,2025-04-09,0.16176470588235348,0.11422845691382753,-0.31196823596138756,0.9912277089081998,2.0,3.0,0.037979379390188174,0.016666666666666666,3,2025-03-28,OGC,0.4,strong,False,False,False,29.27,-3.29,21.84,balanced,False,OGC
45,55,10,-2.16,300.69,signal,2025-06-18,0.485714285714286,0.04316546762589921,-12.18220338983047,1.157586892130029,1.0,1.0,-0.00411873839494021,0.016666666666666666,3,2025-06-04,OGC,0.25,weak,False,False,False,0.0,-6.92,0.45,balanced,False,OGC
75,84,9,-8.07,149.02,fast_exit_loss,2025-07-29,0.8913043478260873,0.02123142250530778,24.333787200933614,2.309193250742458,2.0,3.0,-0.1822120395157296,0.8666666666666667,4,2025-07-16,OGC,0.4,strong,False,False,False,12.41,0.0,13.54,balanced,False,OGC
92,111,19,-3.97,20.96,signal,2025-09-08,0.9591836734693886,0.004175365344467552,7.6651315374424485,1.11009618670383,1.0,2.0,-0.04412565897255595,0.6166666666666667,3,2025-08-08,OGC,0.9,strong,False,False,False,6.68,0.0,5.46,balanced,False,OGC
148,159,11,-3.54,150.74,signal,2025-11-13,0.5142857142857143,0.08585858585858583,28.380322209436194,0.9225578013830154,0.0,2.0,-0.011655543810083699,0.9166666666666666,4,2025-10-29,OGC,0.4,weak,False,False,True,8.79,-6.82,0.83,balanced,False,OGC
175,185,10,-8.87,216.53,signal,2025-12-19,0.45070422535211185,0.09605911330049276,0.14880952380949708,0.9410343237786363,1.0,3.0,-0.011267822298810286,0.6833333333333333,4,2025-12-05,OGC,0.31875,strong,False,False,False,2.78,-4.69,2.28,balanced,False,OGC
9,38,29,0.79,104.09,signal,2025-03-07,0.80891719745223,0.023734177215189788,4.897959183673464,1.48585057271564,2.0,4.0,-0.030889200421116945,0.35,4,2025-01-15,OIL,0.5,moderate,False,False,False,5.69,0.0,4.59,balanced,False,OIL
77,116,39,15.15,179.16,signal,2025-07-01,0.6641509433962262,0.09175257731958769,7.977509778357202,0.8850925779321995,0.0,2.0,-0.023626904877110357,0.6666666666666666,4,2025-05-07,OIL,0.4,weak,False,False,True,3.08,-6.64,3.26,balanced,False,OIL
133,153,20,-0.51,104.21,signal,2025-08-26,1.0,0.0,27.60260260260258,1.286870343357446,4.0,2.0,-0.01285417547471187,0.03333333333333333,3,2025-07-24,OIL,0.5,moderate,False,False,False,4.35,0.0,4.33,balanced,False,OIL
210,220,10,-3.64,232.77,signal,2025-12-01,0.7692307692307688,0.027272727272727337,1.904761904761905,0.9146386598469818,3.0,4.0,-0.018298066828015748,0.016666666666666666,3,2025-11-17,OIL,0.3,weak,False,False,False,2.8,0.0,2.66,balanced,False,OIL
16,39,23,0.0,61.62,signal,2025-03-05,0.5454545454545455,0.05357142857142857,14.913510986442247,0.91587869517159,1.0,1.0,-0.03669767388999215,0.16666666666666666,3,2025-01-24,ORS,0.675,strong,False,False,False,-1.06,-2.1,0.46,balanced,False,ORS
67,148,81,61.65,221.74,peak_protect_dist,2025-10-24,0.7454545454545459,0.031215161649944183,-6.592544500351657,1.1152530753410412,1.0,1.0,-0.028763568816534045,0.1,3,2025-06-03,ORS,0.4,weak,False,False,True,2.63,-34.29,-5.54,balanced,False,ORS
149,159,10,-7.97,278.88,signal,2025-11-10,0.5789473684210529,0.07973421926910294,4.688832054560962,1.3828860924782553,3.0,3.0,0.02392992386281527,0.18333333333333332,5,2025-10-27,ORS,0.26775,strong,False,False,False,4.15,-6.23,3.38,balanced,False,ORS
23,42,19,2.01,172.62,signal,2025-03-10,0.6540284360189579,0.05978705978705967,7.943262411347526,1.539721875461747,2.0,2.0,-0.025169820557323478,0.2833333333333333,5,2025-02-11,PAC,0.375,moderate,False,False,False,3.17,-3.82,1.83,balanced,False,PAC
98,115,17,-3.46,50.79,signal,2025-06-25,0.7872340425531915,0.049403046521202115,-2.319931721888622,1.6916841776495408,2.0,4.0,-0.10808030796510569,0.75,3,2025-06-02,PAC,0.675,strong,False,False,False,3.01,-2.49,10.73,balanced,False,PAC
130,148,18,-5.73,148.77,signal,2025-09-10,1.0,0.0,40.87656529516995,1.8176979228908954,3.0,3.0,-0.07766861563045603,0.5666666666666667,3,2025-07-16,PAC,0.4,strong,False,False,False,16.34,0.0,13.66,balanced,False,PAC
205,215,10,-5.42,168.62,signal,2025-12-12,0.5102040816326532,0.09999999999999994,-6.589147286821678,1.6737710670183024,1.0,2.0,0.06416879440574395,0.4666666666666667,4,2025-11-28,PAC,0.375,moderate,False,False,False,3.67,-4.38,0.88,balanced,False,PAC
6,44,38,15.2,319.38,signal,2025-03-12,0.5217391304347835,0.04239828693790143,-5.96175478065247,1.217973886593574,2.0,3.0,0.008027365661124206,0.4,4,2025-01-10,PAN,0.25,weak,False,False,False,1.48,-3.27,-0.01,balanced,False,PAN
91,108,17,1.51,158.14,signal,2025-06-18,1.0,0.0,17.92382910560169,1.5655804086140939,3.0,2.0,-0.08282045798582222,0.6833333333333333,3,2025-05-26,PAN,0.4,strong,False,False,False,12.19,0.0,11.41,balanced,False,PAN
116,150,34,21.61,31.59,signal,2025-08-18,0.7638376383763836,0.023366192040890858,26.780643831335105,0.9311250115061481,2.0,3.0,-0.030065498935990035,0.06666666666666667,3,2025-06-30,PAN,0.9,strong,False,False,False,3.12,-0.72,2.74,balanced,False,PAN
167,178,11,-4.49,11.11,signal,2025-09-29,0.7122736418511066,0.04281437125748502,15.608089113781709,0.6392027663203942,2.0,3.0,0.008145750742832965,0.36666666666666664,4,2025-09-12,PAN,0.95,strong,False,False,False,1.83,-2.05,2.46,balanced,False,PAN
14,41,27,3.95,174.35,signal,2025-03-07,0.591489361702127,0.04863221884498485,20.131210378888312,1.0768095287738366,1.0,3.0,-0.016717106155383948,0.7333333333333333,4,2025-01-22,PC1,0.375,moderate,False,False,False,2.71,-0.2,2.2,balanced,False,PC1
69,88,19,0.68,306.38,signal,2025-06-16,0.7347670250896049,0.038501560874089596,7.08002508911224,1.0843346413495278,0.0,2.0,0.006072517032590763,0.6333333333333333,4,2025-05-20,PC1,0.25,weak,False,False,False,-0.21,-4.71,-0.3,balanced,False,PC1
115,124,9,4.46,24.18,peak_protect_dist,2025-08-05,1.0,0.0,11.594202898550662,1.8293914851371051,2.0,2.0,-0.011126576848954434,0.75,3,2025-07-23,PC1,0.9,strong,False,True,False,6.55,0.0,9.17,balanced,False,PC1
125,141,16,2.49,212.69,signal,2025-08-28,0.6634429400386849,0.07608220376038471,1.8346271913967769,1.5800047537045976,3.0,3.0,0.0028542983979493036,0.9666666666666667,5,2025-08-06,PC1,0.34,strong,False,False,False,8.44,-5.06,7.94,balanced,False,PC1
183,211,28,7.59,161.3,signal,2025-12-10,0.3806818181818188,0.10808130887456617,6.809665500441433,0.863024232277993,1.0,2.0,-0.004011724445140068,0.4,4,2025-10-29,PC1,0.4,weak,False,False,True,3.76,-8.32,-1.5,balanced,False,PC1
21,54,33,1.78,173.96,signal,2025-03-26,0.6040816326530616,0.05385896724042192,12.7143363278539,1.1817860328577898,0.0,2.0,-0.015297968086007328,0.45,5,2025-02-07,PDR,0.375,moderate,False,False,False,1.87,-1.75,2.86,balanced,False,PDR
74,89,15,1.96,199.31,signal,2025-06-17,0.9819819819819824,0.0024539877300612974,-3.3981661572658908,1.37459979063948,3.0,2.0,-0.04012272513427451,0.5333333333333333,2,2025-05-27,PDR,0.34,weak,False,False,True,5.71,-10.19,1.4,balanced,False,PDR
103,124,21,8.26,28.16,peak_protect_dist,2025-08-05,0.9280000000000002,0.010256410256410239,13.378504554975095,1.3342004812388326,4.0,3.0,-0.014613741145400969,0.15,3,2025-07-07,PDR,0.9,strong,False,False,False,5.03,0.0,6.64,balanced,False,PDR
127,148,21,9.86,215.38,signal,2025-09-11,1.0,0.0,14.981779733757847,0.9678570183990733,3.0,3.0,-0.08081293559476624,0.6333333333333333,2,2025-08-08,PDR,0.34,strong,False,False,False,13.9,0.0,11.28,balanced,False,PDR
159,164,5,-12.02,45.57,signal_hard_cap,2025-10-03,0.447916666666667,0.10794297352342153,20.560661764705877,0.9674729209329882,1.0,1.0,-0.027860977793669566,0.2916666666666667,3,2025-09-26,PDR,0.675,strong,False,False,False,4.47,-6.48,1.56,balanced,False,PDR
170,180,10,-10.55,142.12,signal_hard_cap,2025-10-27,0.7721518987341767,0.036511156186612666,8.78253449011521,0.9660532299410306,1.0,2.0,-0.032777735345115744,0.15,3,2025-10-13,PDR,0.425,strong,False,False,False,6.71,-1.2,4.57,balanced,False,PDR
197,208,11,-0.88,300.45,signal,2025-12-04,0.5542168674698799,0.08114035087719289,3.4992784992785246,0.761976430448322,2.0,3.0,-0.021984928981800274,0.35,4,2025-11-19,PDR,0.25,weak,False,False,False,2.7,-3.59,1.71,balanced,False,PDR
220,227,7,-8.29,,end,2025-12-31,0.48235294117647076,0.10731707317073168,12.77429467084636,1.2568250261265885,3.0,3.0,0.05032769385147501,0.9333333333333333,5,2025-12-22,PDR,0.4,weak,False,False,True,7.89,-9.29,-3.06,balanced,False,PDR
33,45,12,-4.3,166.73,signal,2025-03-13,0.729957805907174,0.026457213724679494,-9.180999180999123,1.5846861107157761,1.0,2.0,-0.04869421920783849,0.6,4,2025-02-25,PET,0.375,moderate,False,False,False,2.94,-1.18,4.07,balanced,False,PET
73,82,9,-8.14,193.6,fast_exit_loss,2025-06-06,0.9596662030598049,0.011679420056383517,4.8229084376997235,1.8047352449437877,3.0,2.0,-0.0923243379341037,1.0,3,2025-05-26,PET,0.34,strong,False,False,False,11.05,0.0,14.29,balanced,False,PET
84,95,11,-2.27,137.43,signal,2025-06-25,0.4538258575197887,0.08719460825610785,0.7100294072125237,0.9954922609498902,1.0,2.0,0.029635519316469388,0.2,4,2025-06-10,PET,0.425,strong,False,False,False,1.02,-4.39,1.53,balanced,False,PET
97,131,34,26.06,223.57,signal,2025-09-24,0.4097744360902255,0.06652542372881357,5.691440074128508,0.8049672281291763,1.0,1.0,-0.02670086130706525,0.016666666666666666,3,2025-06-27,PET,0.31875,strong,False,False,False,-0.38,-2.44,0.7,balanced,False,PET
139,151,12,-4.38,107.04,signal,2025-10-22,0.9345372460496616,0.00919758959720898,3.14091438285228,0.8668964151899676,4.0,3.0,-0.04629993920501536,0.06666666666666667,2,2025-10-06,PET,0.5,strong,False,False,False,5.63,0.0,4.25,balanced,False,PET
164,168,4,-15.23,192.31,signal_hard_cap,2025-12-12,0.8405797101449283,0.028069180606747797,17.105050333890496,1.785315318779442,2.0,3.0,-0.11747522752439929,0.6666666666666666,4,2025-12-08,PET,0.34,strong,False,False,False,21.79,0.0,13.95,balanced,False,PET
177,181,4,4.95,,end,2025-12-31,0.556400506970849,0.10683760683760685,-5.670433145009426,0.5382045794060236,1.0,3.0,-0.0077293839215339406,1.0,3,2025-12-25,PET,0.26775,strong,False,False,False,5.88,-7.12,5.48,balanced,False,PET
2,23,21,18.18,322.6,peak_protect_dist,2025-02-25,0.6000000000000005,0.09090909090909079,-1.5873015873015888,1.5679139489644125,2.0,1.0,-0.09648886398544695,0.9833333333333333,3,2025-01-20,PFL,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,PFL
68,91,23,3.33,319.81,signal,2025-09-05,0.7000000000000002,0.09999999999999994,-16.66666666666668,1.5585409367409668,1.0,1.0,-0.18349052369900118,1.0,3,2025-08-01,PFL,0.25,strong,False,False,False,30.43,-6.25,22.95,balanced,False,PFL
46,53,7,-13.98,166.92,signal_hard_cap,2025-04-08,0.6346153846153852,0.01302261823166549,-4.973799150320701e-14,1.264385232329922,4.0,1.0,-0.002066045356401056,0.2833333333333333,2,2025-03-27,PGC,0.375,strong,False,False,False,-0.34,-0.61,0.34,balanced,False,PGC
72,88,16,-6.1,99.55,signal,2025-06-27,1.0,0.0,4.510978043912203,2.086919327242793,2.0,1.0,-0.04285295362277481,0.6666666666666666,2,2025-06-05,PGC,0.5,strong,False,False,False,2.6,0.0,5.24,balanced,False,PGC
20,43,23,-0.25,168.69,signal,2025-03-11,0.6129032258064532,0.03022670025188906,30.599078341013865,0.5433422698838248,0.0,1.0,-0.011938418342261526,0.3,3,2025-02-06,PGV,0.375,moderate,False,False,False,2.58,-0.25,1.89,balanced,False,PGV
89,109,20,1.24,45.38,signal,2025-09-09,0.4179104477611934,0.09677419354838725,-18.775877587758714,1.70970852184232,1.0,2.0,-0.016872647083769246,1.0,4,2025-08-08,PGV,0.7124999999999999,strong,False,False,False,-2.42,-7.14,3.4,balanced,False,PGV
113,131,18,-0.73,16.21,signal,2025-10-09,0.6136363636363629,0.04116222760290564,-0.2079002079002663,0.5421605904719302,0.0,2.0,0.0025909014580614838,0.5666666666666667,3,2025-09-15,PGV,0.9,strong,False,False,False,0.73,-2.36,0.11,balanced,False,PGV
25,53,28,-5.01,99.97,signal,2025-03-27,0.6825396825396822,0.03577817531305907,18.887685084868124,1.2301107285754165,3.0,3.0,-0.05047768441384513,0.6333333333333333,5,2025-02-17,PHC,0.5,moderate,False,False,False,4.68,-0.89,3.19,balanced,False,PHC
105,144,39,9.13,52.39,signal,2025-09-10,0.517241379310346,0.027184466019417413,13.006756756756879,2.207159904534606,3.0,3.0,-0.0129036560645374,0.6,5,2025-07-11,PHC,0.7124999999999999,strong,False,False,False,1.78,-1.53,1.11,balanced,False,PHC
149,160,11,-1.56,4.92,signal,2025-10-02,0.28888888888888853,0.11111111111111122,25.075414781297134,0.7027742331868235,0.0,2.0,0.0016929632538193846,0.6333333333333333,4,2025-09-17,PHC,0.95,strong,False,False,False,2.49,-8.28,0.35,balanced,False,PHC
161,168,7,-5.9,6.31,signal,2025-10-14,0.5624999999999987,0.024305555555555657,-2.7823240589198335,1.2662142053496896,2.0,2.0,-0.001764154451872258,0.016666666666666666,4,2025-10-03,PHC,0.95,strong,False,False,False,0.35,0.0,1.02,balanced,False,PHC
19,25,6,-10.43,193.31,fast_exit_loss,2025-02-14,0.7267960146827477,0.09705663189269749,7.034331679441891,1.5568256838133983,2.0,3.0,0.029125901814870653,0.9,5,2025-02-06,PHP,0.34,strong,False,False,False,11.42,0.0,19.68,balanced,False,PHP
106,120,14,-7.68,13.38,signal,2025-07-31,0.8290043290043291,0.019889224572004007,41.17537885512323,1.6232575934313376,3.0,4.0,0.1192326428038483,0.45,3,2025-07-11,PHP,0.9,strong,False,False,False,6.32,0.0,6.65,balanced,False,PHP
195,208,13,-4.58,167.79,signal,2025-12-04,0.8035714285714284,0.03151862464183385,4.455986878075407,0.8168789808917197,2.0,4.0,0.025428024500549602,0.9,3,2025-11-17,PHP,0.375,moderate,False,False,False,3.56,-0.29,5.01,balanced,False,PHP
26,42,16,17.27,105.46,peak_protect_dist,2025-03-14,0.9440154440154441,0.005460365279608344,-1.8399967296214612,1.8195055830492544,2.0,2.0,-0.036601660152838826,0.6666666666666666,2,2025-02-14,PHR,0.5,strong,False,False,False,4.42,0.0,5.18,balanced,False,PHR
49,53,4,-5.39,151.86,fast_exit_loss,2025-03-31,0.7368421052631585,0.028326443117439815,15.258827077738331,0.8652212961544221,2.0,2.0,-0.03559770983019324,0.2,4,2025-03-25,PHR,0.4,strong,False,False,False,7.38,0.0,3.49,balanced,False,PHR
67,95,28,23.83,223.61,peak_protect_dist,2025-07-03,0.9638554216867466,0.0050739957716702325,-2.5645059103296433,0.9430340722364753,2.0,0.0,-0.03130287379642054,0.23333333333333334,0,2025-05-26,PHR,0.34,weak,False,False,True,4.88,-28.74,-11.47,balanced,False,PHR
98,113,15,-1.59,139.47,signal,2025-07-29,0.8305695746214851,0.03851827569250945,-2.4867451860611,1.0235992964373188,0.0,2.0,-0.02035553253639376,0.6166666666666667,2,2025-07-08,PHR,0.425,strong,False,False,False,2.45,-1.74,8.45,balanced,False,PHR
115,125,10,-3.14,4.95,trailing_stop,2025-08-14,0.7239747634069391,0.028008962868117913,-9.092627096087334,1.2793452945966408,3.0,3.0,-0.05447973112548359,0.1,4,2025-07-31,PHR,0.95,strong,False,False,False,-1.39,-1.39,3.7,balanced,False,PHR
189,207,18,-3.54,169.97,signal,2025-12-12,0.8227848101265824,0.024778761061946878,-13.085284280936442,1.2822211705316295,3.0,3.0,-0.015545774703822866,0.4666666666666667,3,2025-11-18,PHR,0.375,moderate,False,False,False,4.63,-1.4,4.44,balanced,False,PHR
214,220,6,3.17,,end,2025-12-31,0.4615384615384624,0.049382716049382665,-12.367846954186923,0.7115747881392649,1.0,1.0,0.00835968417274739,0.26666666666666666,2,2025-12-23,PHR,0.375,moderate,False,False,False,-0.53,-2.58,-0.2,balanced,False,PHR
3,41,38,9.89,315.16,signal,2025-03-07,0.6997455470737914,0.0516185476815398,8.024330058730015,1.8121808499967091,1.0,2.0,-0.0775387691849244,0.8166666666666667,5,2025-01-07,PLC,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,PLC
43,52,9,-7.54,10.74,signal,2025-03-24,0.6504424778761063,0.03038461538461535,5.510849692070806,1.0248203379078942,1.0,1.0,0.020820025145228942,0.03333333333333333,3,2025-03-11,PLC,0.9,strong,False,False,False,1.92,-1.14,2.0,balanced,False,PLC
79,104,25,1.11,145.34,signal,2025-06-10,0.8803986710963453,0.04282315622521816,11.003470427527162,1.1246048481828965,1.0,3.0,-0.050634936221931735,0.9166666666666666,4,2025-05-06,PLC,0.425,strong,False,False,False,5.79,0.0,12.29,balanced,False,PLC
108,117,9,-7.55,211.78,signal,2025-06-27,0.6399999999999999,0.06792452830188682,1.3628763953861522,0.8206239051228468,1.0,2.0,-0.005410639378888131,0.2,4,2025-06-16,PLC,0.31875,strong,False,False,False,4.33,-4.33,2.1,balanced,False,PLC
132,154,22,2.35,175.03,signal,2025-08-25,0.608695652173913,0.07058823529411767,23.136818687430463,1.3256125738083693,2.0,2.0,-0.016191717064139025,0.13333333333333333,5,2025-07-18,PLC,0.375,moderate,False,False,False,2.0,-1.16,1.47,balanced,False,PLC
166,184,18,0.7,9.12,signal,2025-10-08,0.529411764705882,0.08362369337979102,25.490633363068724,0.6687806629173149,1.0,2.0,-0.04815222305619783,0.65,4,2025-09-12,PLC,0.95,strong,False,False,False,4.74,-4.33,3.48,balanced,False,PLC
2,15,13,-0.6,303.66,signal,2025-01-23,0.8499999999999999,0.02400000000000002,40.5073649754501,1.8890927049527304,3.0,4.0,-0.11896157462836471,1.0,4,2025-01-06,PLP,0.25,weak,False,False,False,0.0,0.0,0.0,balanced,False,PLP
22,32,10,-2.55,5.27,signal,2025-02-26,0.7014925373134325,0.03921568627450984,2.3809523809523796,1.044656181839054,2.0,2.0,-0.058689706084449504,0.016666666666666666,4,2025-02-12,PLP,0.95,strong,False,False,False,1.8,-1.16,0.84,balanced,False,PLP
88,116,28,6.07,59.14,signal,2025-09-25,0.7124999999999994,0.04364326375711584,4.649122807017491,0.899186098766665,1.0,2.0,-0.0097747211012256,0.5333333333333333,4,2025-08-14,PLP,0.7124999999999999,strong,False,False,False,-0.38,-0.38,16.55,balanced,False,PLP
123,139,16,-2.89,196.29,signal,2025-10-28,0.7374999999999999,0.03565365025466893,25.28288543140024,1.0656047516198703,2.0,3.0,-0.06624667827982032,0.35,4,2025-10-06,PLP,0.34,strong,False,False,False,7.09,-0.17,4.05,balanced,False,PLP
144,165,21,0.83,,end,2025-12-31,0.7101449275362318,0.03333333333333336,14.814814814814817,1.4559085601917285,2.0,1.0,-0.024927868930532185,0.24166666666666667,4,2025-11-04,PLP,0.95,strong,False,False,False,4.9,0.0,3.06,balanced,False,PLP
21,44,23,7.65,178.26,signal,2025-03-12,0.8372881355932211,0.012448132780082905,3.4861990403897494,0.7922848714100257,3.0,3.0,-0.011579925710247102,0.31666666666666665,2,2025-02-07,PLX,0.375,strong,False,False,False,0.89,-0.36,1.25,balanced,False,PLX
89,100,11,-5.38,153.18,signal,2025-07-02,0.8391089108910885,0.03329065300896298,9.916059843770647,1.6649994319681418,2.0,4.0,-0.05285039819302573,0.7166666666666667,4,2025-06-17,PLX,0.4,strong,False,False,False,10.0,-3.1,11.05,balanced,False,PLX
