entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,symbol,model
179,188,9,-6.58,41.61,signal,2024-10-15,0.7499999999999997,0.026315789473684237,13.333333333333307,1.227375960866527,2.0,2.0,-0.02036936158699188,0.38333333333333336,5,2024-10-02,AAS,0.7,moderate,False,False,False,2.7,-1.3,3.61,AAS,v16
205,214,9,1.59,69.93,signal,2024-12-18,0.6428571428571427,0.07936507936507936,21.15384615384611,1.3825727813035156,2.0,1.0,0.02187461566777273,0.9333333333333333,4,2024-12-05,AAS,0.6,weak,False,False,True,1.61,-13.7,-6.87,AAS,v16
133,142,9,-9.38,98.59,signal,2024-08-09,0.8333333333333338,0.03124999999999989,-4.8695652173912904,1.1206787869589347,1.0,2.0,0.5742058875214524,0.3,3,2024-07-29,AAV,0.5,moderate,False,False,False,4.92,0.0,9.4,AAV,v16
154,174,20,0.0,108.01,signal,2024-09-26,0.6153846153846156,0.078125,19.40789473684211,1.6024363313583847,1.0,2.0,0.5016254583558326,0.6833333333333333,5,2024-08-27,AAV,0.5,moderate,False,False,False,4.92,-4.48,6.4,AAV,v16
218,235,17,7.35,106.79,signal,2024-12-31,0.9090909090909086,0.014705882352941256,9.523809523809518,1.444991140697026,4.0,3.0,0.1292341174966805,0.45,3,2024-11-29,AAV,0.5,strong,False,False,False,3.03,0.0,6.75,AAV,v16
8,43,35,5.69,114.78,signal,2024-03-11,0.7469879518072293,0.035472972972972916,-17.42295998027771,1.4241676849497462,2.0,3.0,0.0005717965015954452,0.9166666666666666,4,2024-01-15,ACB,0.48999999999999994,moderate,False,False,False,-0.17,-1.93,0.45,ACB,v16
52,63,11,-3.59,44.15,signal,2024-04-08,0.6606060606060611,0.028340080971659853,6.114866999431342,1.2247132092306445,3.0,4.0,-0.017651683200630246,0.26666666666666666,5,2024-03-22,ACB,0.7,strong,False,False,False,2.97,0.0,2.4,ACB,v16
87,100,13,3.23,4.94,trailing_stop,2024-06-04,0.927007299270072,0.005042864346949139,20.115369748148964,1.2210408068711043,3.0,3.0,0.0011034436462751401,0.4,3,2024-05-16,ACB,1.0,strong,False,False,False,2.37,0.0,3.59,ACB,v16
101,114,13,-0.98,106.12,signal,2024-06-24,0.5595854922279785,0.04178957718780735,-15.087165087165125,1.0521702263433164,0.0,1.0,0.0036614658560444532,0.9,2,2024-06-05,ACB,0.48999999999999994,strong,True,False,False,-0.93,-2.26,1.36,ACB,v16
175,194,19,-3.47,44.28,signal,2024-10-24,0.7812500000000008,0.019408502772643166,6.176863325053532,1.6665895393572008,2.0,2.0,-0.01587374937775051,1.0,3,2024-09-27,ACB,0.7,strong,False,False,False,4.44,-0.37,4.47,ACB,v16
2,23,21,7.43,56.93,signal,2024-02-02,0.7310513447432762,0.030829596412556094,-2.126265634306165,1.2565864441303418,2.0,3.0,-0.05888866492990594,0.31666666666666665,4,2024-01-04,BID,0.7,weak,False,False,False,0.0,0.0,0.0,BID,v16
31,58,27,4.72,195.21,signal,2024-03-29,0.848993288590603,0.011067388096409319,2.1314783827785533,1.063042560832053,2.0,1.0,-0.022538807043688925,0.016666666666666666,1,2024-02-21,BID,0.35,strong,False,False,False,1.62,-0.2,2.14,BID,v16
91,100,9,-5.41,185.58,signal,2024-06-03,0.7452830188679238,0.019818938096403286,8.301782820097223,1.2857645326732698,4.0,3.0,-0.0013377339145230769,0.016666666666666666,4,2024-05-21,BID,0.35,moderate,False,False,False,3.97,-0.97,1.25,BID,v16
160,169,9,-3.39,98.96,signal,2024-09-10,0.8252427184466021,0.021935169388252462,17.46973365617435,1.4903598283732817,2.0,3.0,-0.04159342178776876,0.8333333333333334,4,2024-08-26,BID,0.5,strong,False,False,False,4.8,-0.8,5.22,BID,v16
180,189,9,-2.2,0.2,signal,2024-10-08,0.8070866141732275,0.011989234157083485,17.77147339675713,1.232589313013368,3.0,2.0,-0.019130708617254036,0.016666666666666666,3,2024-09-25,BID,1.0,strong,False,True,False,1.95,0.0,2.21,BID,v16
247,249,2,-4.08,,end,2024-12-31,0.7398373983739835,0.016528925619834725,9.625358140209606,1.4715713634797065,4.0,3.0,0.009491360167851525,0.23333333333333334,4,2024-12-27,BID,0.35,moderate,False,False,False,2.0,0.0,1.82,BID,v16
36,62,26,4.37,118.38,signal,2024-04-09,0.8712951684937068,0.030317521040550896,-8.416230730702864,1.0666764912185183,0.0,2.0,-0.07422491929188997,1.0,2,2024-03-04,DGC,0.48999999999999994,strong,False,False,False,4.77,-1.66,12.94,DGC,v16
80,99,19,-1.44,102.41,signal,2024-06-05,0.7414024117909784,0.04974226804123704,18.59124752587003,1.3504440930766055,2.0,3.0,-0.026806571326808373,0.55,5,2024-05-09,DGC,0.5,moderate,False,False,False,3.83,0.0,6.78,DGC,v16
109,118,9,-3.82,45.73,signal,2024-07-02,0.6746104491292385,0.029689721502049106,24.702040705719405,1.2809198685967809,1.0,2.0,-0.0020140180435292213,0.3,5,2024-06-19,DGC,0.7,strong,False,False,False,4.06,-1.39,2.89,DGC,v16
163,176,13,1.58,44.51,signal,2024-09-24,0.7566980448950037,0.03168316831683168,7.572763381286762,1.2481651026258394,3.0,4.0,0.029327822883650143,0.5,4,2024-09-05,DGC,0.7,moderate,False,False,False,3.74,-1.3,3.13,DGC,v16
241,246,5,-1.6,,end,2024-12-31,1.0,0.0,6.493847522732722,1.1558801567901793,2.0,3.0,0.007825451240607389,0.85,3,2024-12-24,DGC,1.0,strong,False,False,False,2.15,0.0,4.36,DGC,v16
27,62,35,9.62,112.59,signal,2024-04-04,0.8681055155875305,0.014452765733806258,0.34843205574928504,1.250813915300511,4.0,3.0,-0.04063022382592493,1.0,3,2024-02-15,FPT,0.5,strong,False,False,False,4.1,-0.86,6.28,FPT,v16
84,116,32,14.92,205.46,peak_protect_dist,2024-06-25,0.9245283018867928,0.013768645040158477,8.759352952928893,0.873079718784757,3.0,3.0,-0.10640689242987181,1.0,2,2024-05-10,FPT,0.35,strong,False,False,False,4.05,-0.23,9.34,FPT,v16
127,136,9,-6.35,42.93,signal,2024-07-23,0.5648648648648648,0.04253258189503345,-0.6708913073426146,0.9469618332954746,1.0,2.0,-0.01646318883712936,0.35,3,2024-07-10,FPT,0.7,strong,False,False,False,2.3,-4.01,1.17,FPT,v16
176,200,24,-0.73,104.97,signal,2024-10-23,0.9028571428571419,0.004451427075150608,8.923838495970465,0.9836082539928528,4.0,3.0,0.018031002167448407,0.06666666666666667,2,2024-09-19,FPT,0.5,strong,False,False,False,2.19,0.0,1.92,FPT,v16
213,222,9,-3.18,99.8,signal,2024-11-22,0.8327868852459022,0.008703071672354915,38.78001902949573,1.0810853182027342,3.0,4.0,0.0007216226773678024,0.13333333333333333,2,2024-11-11,FPT,0.5,strong,False,True,False,4.14,0.0,2.28,FPT,v16
231,247,16,3.74,,end,2024-12-31,0.8121348314606739,0.03332270408163271,18.764437701287505,0.9199874313548926,1.0,3.0,-0.034341844039558964,1.0,3,2024-12-09,FPT,0.5,strong,False,False,False,3.38,-1.67,6.81,FPT,v16
26,50,24,5.86,10.64,signal,2024-03-19,0.6942148760330572,0.017346460384435117,8.46824408468234,0.7063155954207816,3.0,3.0,0.04078635044225801,0.15,3,2024-02-07,HPG,1.0,strong,False,False,False,1.47,-0.7,0.94,HPG,v16
89,115,26,-0.08,103.27,signal,2024-06-24,0.9431137724550905,0.00793650793650784,10.337628087140459,1.1751436860844566,1.0,2.0,0.018836937853577804,1.0,3,2024-05-17,HPG,0.5,strong,False,False,False,3.77,0.0,7.42,HPG,v16
185,201,16,0.55,47.47,signal,2024-10-24,0.6914893617021284,0.02645985401459846,1.5480895915679156,1.3408097751089405,1.0,2.0,0.12704215152123535,0.7,5,2024-10-02,HPG,0.7,moderate,False,False,False,0.41,-1.66,2.75,HPG,v16
214,223,9,-4.36,41.26,signal,2024-11-25,0.7739726027397273,0.014397905759162229,30.052017654476806,1.4985767582021667,3.0,3.0,-0.0015663597771501427,0.36666666666666664,3,2024-11-12,HPG,0.7,strong,False,False,False,3.8,-0.69,2.4,HPG,v16
17,41,24,6.19,71.73,signal,2024-03-12,0.7649769585253458,0.03671706263498918,-9.653128254425994,0.7208798793516984,0.0,2.0,0.0017173289286645209,0.7,2,2024-01-31,MBB,0.63,strong,False,False,False,-0.71,-1.84,2.33,MBB,v16
55,67,12,-7.23,42.54,signal,2024-04-17,0.7571428571428572,0.032075471698113193,15.0670245093863,0.6149984083785592,1.0,2.0,-0.025824950813118863,0.48333333333333334,3,2024-04-01,MBB,0.7,strong,False,False,False,0.82,-2.33,2.51,MBB,v16
123,138,15,4.73,9.01,trailing_stop,2024-07-31,0.6198347107438021,0.03024326101249172,14.023203592814404,0.7806998172593361,1.0,2.0,-0.020094703125937582,0.2,4,2024-07-10,MBB,1.0,strong,False,False,False,1.74,-1.04,1.72,MBB,v16
152,163,11,-1.01,2.46,signal,2024-09-06,0.6934306569343065,0.026531901452937455,2.153787662769716,0.7628032963127565,1.0,3.0,-0.02994395024995582,0.4666666666666667,4,2024-08-20,MBB,1.0,strong,False,False,False,2.79,-1.0,2.14,MBB,v16
173,182,9,1.86,0.25,signal,2024-10-07,0.7297297297297289,0.0185758513931889,8.725894456245598,1.0728591618540928,3.0,3.0,-0.01286976237245245,0.05,3,2024-09-20,MBB,1.0,strong,False,True,False,3.53,-0.43,1.88,MBB,v16
223,237,14,0.45,45.42,signal,2024-12-23,0.4435483870967747,0.0441458733205374,9.113874216725165,0.6546039737547968,0.0,2.0,-0.031057943089610157,0.4,4,2024-12-03,MBB,0.7,weak,False,False,False,-0.64,-3.64,-0.33,MBB,v16
242,243,1,1.17,,end,2024-12-31,0.6734693877551025,0.01976528721432985,8.695255474452644,1.7223065263345916,3.0,3.0,-0.009675548404850097,0.3,4,2024-12-30,MBB,0.35,moderate,False,False,False,3.12,-0.98,2.15,MBB,v16
30,62,32,6.97,52.22,signal,2024-04-04,0.7925072046109497,0.016949152542373024,13.437800472960575,1.4896451721787547,3.0,4.0,-0.02644769168551724,0.8666666666666667,3,2024-02-20,REE,0.7,strong,False,False,False,4.63,-0.68,3.84,REE,v16
83,144,61,22.48,127.51,signal,2024-08-02,0.8470097357440898,0.022703818369452927,7.5090979481223314,1.7362907112922406,1.0,2.0,-0.07119730725007811,0.9833333333333333,4,2024-05-09,REE,0.5,strong,False,False,False,2.8,-0.59,6.38,REE,v16
232,249,17,0.16,,end,2024-12-31,0.8815331010452961,0.011881880132797479,8.320628236774546,1.0641458178935772,1.0,2.0,-0.025367525265478665,0.9,2,2024-12-06,REE,0.35,strong,False,False,False,0.88,-0.88,2.8,REE,v16
21,61,40,6.96,13.46,signal,2024-04-05,0.6886227544910178,0.021793797150041892,2.20237234196442,0.8301184166392466,1.0,2.0,0.02878500437073015,0.016666666666666666,4,2024-01-31,SSI,1.0,strong,False,False,False,1.19,0.0,1.6,SSI,v16
152,164,12,1.19,47.02,signal,2024-09-05,0.5687830687830687,0.07186948853615516,18.321705229379802,0.978022926507513,1.0,3.0,-0.03884528874590859,0.8166666666666667,4,2024-08-16,SSI,0.7,weak,False,True,False,4.47,-5.62,3.21,SSI,v16
184,193,9,-2.19,60.1,signal,2024-10-22,0.6847457627118644,0.03835051546391752,-17.813226985709605,0.7980053428077667,0.0,1.0,-0.011585881009986688,0.6,2,2024-10-09,SSI,0.63,strong,False,False,False,-1.1,-1.82,3.46,SSI,v16
16,35,19,16.48,115.73,peak_protect_dist,2024-03-08,0.8061224489795906,0.022850270595309835,-19.296122379822755,0.6603734594213687,0.0,2.0,-0.024229818552199772,0.3333333333333333,2,2024-01-30,TCB,0.5,strong,False,False,False,-0.72,-0.72,2.32,TCB,v16
52,62,10,-4.53,99.71,signal,2024-04-16,0.8863636363636365,0.02221235006663705,10.569899340084554,1.132554928514231,0.0,2.0,-0.12859314516982745,0.8666666666666667,4,2024-04-02,TCB,0.5,strong,False,False,False,3.68,-0.71,9.25,TCB,v16
71,85,14,-0.53,103.68,signal,2024-05-23,0.8910505836575872,0.012296881862099304,14.506965162623253,0.7499803965017378,3.0,2.0,-0.03716854199753508,0.16666666666666666,2,2024-05-03,TCB,0.5,strong,False,False,False,4.35,0.0,4.72,TCB,v16
95,106,11,2.1,3.34,trailing_stop,2024-06-21,0.6903225806451612,0.020530367835757075,-0.7384909500169954,1.0285057466191883,2.0,2.0,-0.0004950063082660508,0.1,3,2024-06-06,TCB,1.0,strong,False,False,False,2.54,-0.81,1.87,TCB,v16
153,162,9,-1.99,44.46,signal,2024-09-13,0.6940298507462686,0.037154508382419585,26.153241887727447,1.046681444262401,2.0,4.0,0.05299211965416961,0.8166666666666667,4,2024-08-27,TCB,0.7,moderate,False,False,False,3.66,-3.58,3.02,TCB,v16
170,179,9,3.54,3.54,trailing_stop,2024-10-09,0.9282051282051297,0.0060370849504095304,11.153308480894673,1.2466581362341043,4.0,3.0,0.023020456554070576,0.36666666666666664,3,2024-09-25,TCB,1.0,strong,False,True,False,3.48,0.0,4.39,TCB,v16
186,195,9,-2.27,57.81,signal,2024-10-31,0.6054054054054054,0.030646515533165424,-12.854746260310314,0.6475660807104222,1.0,1.0,-0.008654100585011537,0.016666666666666666,2,2024-10-18,TCB,0.63,strong,False,False,False,0.0,-0.79,1.12,TCB,v16
28,43,15,0.91,107.07,signal,2024-03-11,0.9230769230769234,0.004094631483166508,36.52719376852552,1.2547770755169454,5.0,4.0,0.0015136351741085532,0.16666666666666666,3,2024-02-16,VIC,0.5,moderate,False,True,False,4.42,0.0,2.6,VIC,v16
50,69,19,-8.39,46.64,signal,2024-04-19,0.6403940886699507,0.03139784946236561,26.069435447705416,1.3624806494072976,1.0,2.0,0.013794084192796638,0.6166666666666667,5,2024-03-20,VIC,0.7,strong,False,False,False,3.33,-2.31,2.41,VIC,v16
85,94,9,-5.05,100.36,signal,2024-05-29,0.7999999999999994,0.03079555175363569,50.71833519273239,0.9888678358679451,0.0,2.0,0.03915998070581139,0.5666666666666667,3,2024-05-16,VIC,0.5,moderate,False,False,False,3.0,-0.51,5.0,VIC,v16
194,203,9,-0.57,42.36,signal,2024-11-06,0.38918918918918904,0.053758325404376736,20.064412238325254,1.1303209490252335,2.0,3.0,0.03623105566883653,0.21666666666666667,5,2024-10-24,VIC,0.7,weak,False,False,False,1.2,-2.69,0.57,VIC,v16
2,11,9,-1.53,42.92,signal,2024-01-17,0.625,0.029411764705882307,16.666666666666657,1.0829732206170855,1.0,2.0,-0.015576239122665788,0.016666666666666666,4,2024-01-04,VND,0.7,weak,False,False,False,0.0,0.0,0.0,VND,v16
29,56,27,1.53,48.87,signal,2024-03-27,0.7398843930635822,0.02380952380952396,9.638221485777215,1.6543658935353542,2.0,3.0,-0.03350877510142652,0.5666666666666667,5,2024-02-19,VND,0.7,strong,False,False,False,3.39,-1.1,3.72,VND,v16
91,100,9,-3.62,42.24,signal,2024-06-03,0.7754491017964071,0.04246885617214043,-5.79881209094696,1.226781428151454,2.0,3.0,-0.02921341006332881,0.6166666666666667,3,2024-05-21,VND,0.7,weak,False,False,False,3.58,-2.05,3.38,VND,v16
177,185,8,0.69,3.03,trailing_stop,2024-10-02,0.654135338345864,0.03163686382393403,26.730619652579655,1.1413656388661846,2.0,3.0,-0.018689992890530045,0.08333333333333333,5,2024-09-20,VND,1.0,weak,False,True,False,4.91,-1.22,1.85,VND,v16
186,197,11,0.35,45.58,signal,2024-10-18,0.43870967741935446,0.060627177700348506,0.8675134828271354,1.5812963319681814,1.0,2.0,0.05082500911561044,0.43333333333333335,5,2024-10-03,VND,0.7,strong,True,False,False,-1.64,-4.21,0.26,VND,v16
25,45,20,3.56,193.88,signal,2024-03-12,0.44827586206896564,0.016262917160765725,11.71881692140137,1.2716794922784713,4.0,3.0,0.008083819986047656,0.016666666666666666,4,2024-02-06,VNM,0.35,moderate,False,False,False,1.04,-1.02,0.29,VNM,v16
88,97,9,-1.94,186.01,signal,2024-05-30,0.7283950617283954,0.02227096338788595,1.2462889658585112,0.9286279720569255,1.0,3.0,0.06625757963303115,0.6,4,2024-05-17,VNM,0.35,moderate,False,False,False,0.77,-1.32,2.31,VNM,v16
101,108,7,-3.35,0.0,stop_loss,2024-06-14,0.8202898550724647,0.010232711668592133,9.219534459151099,1.3460652285080312,4.0,3.0,0.08347186360378692,0.11666666666666667,3,2024-06-05,VNM,1.0,strong,False,True,False,3.31,0.0,3.09,VNM,v16
142,172,30,5.62,52.37,signal,2024-09-18,0.6229508196721313,0.03746538524189603,16.01915923283672,2.1805246703070993,1.0,2.0,0.34574815294687183,1.0,5,2024-08-05,VNM,0.7,strong,False,False,False,3.28,-3.08,3.42,VNM,v16
24,38,14,2.33,48.79,signal,2025-03-05,0.6363636363636359,0.046511627906976785,-3.3816425120773133,1.4555592728894837,1.0,2.0,-0.024292688530799363,0.3333333333333333,4,2025-02-13,AAS,0.7,moderate,False,False,False,1.18,-2.27,2.32,AAS,v16
97,106,9,-5.32,96.96,signal,2025-06-17,0.9500000000000002,0.010638297872340387,-8.912037037037024,0.7239141288067898,1.0,2.0,-0.020005548270151753,0.5333333333333333,1,2025-06-04,AAS,0.5,strong,False,False,False,4.44,0.0,9.56,AAS,v16
122,158,36,97.83,212.27,peak_protect_dist,2025-09-03,0.8749999999999983,0.01086956521739146,5.4901960784313815,2.6169795725587437,3.0,1.0,-0.016537747142969447,0.1,2,2025-07-09,AAS,0.5,strong,False,False,False,2.22,0.0,3.49,AAS,v16
29,38,9,-4.17,41.53,signal,2025-03-04,0.7142857142857141,0.0277777777777778,23.63636363636364,1.5859666102105008,4.0,3.0,0.1181204798678081,0.08333333333333333,5,2025-02-19,AAV,0.7,moderate,False,False,False,2.86,-1.37,2.71,AAV,v16
67,94,27,31.67,116.59,peak_protect_dist,2025-05-27,0.31578947368421045,0.21666666666666665,8.771929824561411,2.118794881927317,2.0,0.0,0.24544221576074407,1.0,4,2025-04-15,AAV,0.6,weak,False,False,True,1.69,-15.49,-6.9,AAV,v16
127,136,9,-2.94,5.88,signal,2025-07-24,0.6250000000000001,0.044117647058823505,17.619047619047656,1.132401713192509,1.0,2.0,0.08918535520513504,0.016666666666666666,5,2025-07-11,AAV,1.0,weak,False,True,False,4.62,-4.23,2.41,AAV,v16
183,192,9,0.0,3.39,signal,2025-10-14,0.6666666666666676,0.03389830508474564,23.636363636363605,1.1131806789701526,1.0,0.0,0.009802059063408614,0.06666666666666667,4,2025-10-01,AAV,1.0,weak,False,True,False,3.51,-1.67,2.61,AAV,v16
219,232,13,-4.35,104.58,signal,2025-12-10,0.8571428571428577,0.028985507246376708,3.5294117647059124,1.0658397932816537,1.0,3.0,0.0885807914120667,0.7833333333333333,3,2025-11-21,AAV,0.5,strong,False,False,False,4.55,-1.43,8.07,AAV,v16
17,45,28,4.01,6.2,signal,2025-03-13,0.4587155963302753,0.028135431568907958,10.561403508771853,0.9576016483313929,0.0,2.0,-0.009189264545598451,0.5,4,2025-02-03,ACB,1.0,moderate,False,False,False,0.38,-1.96,0.43,ACB,v16
107,137,30,15.94,122.37,signal,2025-09-10,0.8974358974358961,0.008733624454148596,4.761904761904788,1.1200531000853833,2.0,2.0,0.04037060543938534,0.8333333333333334,3,2025-07-22,ACB,0.5,strong,False,False,False,2.0,0.0,5.42,ACB,v16
21,39,18,0.37,1.87,zombie_exit,2025-03-05,0.8832684824902707,0.007490636704119957,3.8111852750808026,1.3144483631949433,4.0,4.0,0.010831874210218147,0.23333333333333334,3,2025-02-07,BID,1.0,strong,False,False,False,1.24,0.0,2.13,BID,v16
64,74,10,1.38,71.37,signal,2025-05-27,0.7156626506024084,0.0333239197966678,20.88980336109607,1.196663980546134,2.0,3.0,0.010883776717523268,0.55,5,2025-05-13,BID,0.6,weak,False,False,True,-7.47,-11.39,-6.61,BID,v16
104,118,14,-0.27,4.13,trailing_stop,2025-07-29,1.0,0.0,1.2598260140445632,1.4296774496513251,4.0,3.0,0.024403130581263144,0.36666666666666664,3,2025-07-08,BID,1.0,strong,False,False,False,2.46,0.0,3.96,BID,v16
119,126,7,4.19,6.18,trailing_stop,2025-08-08,0.5346260387811634,0.04458598726114649,-27.296042855308443,1.2537816506255834,1.0,2.0,0.04409288796153442,0.5166666666666667,4,2025-07-30,BID,1.0,strong,True,False,False,-1.54,-3.31,0.24,BID,v16
129,146,17,-1.71,105.46,signal,2025-09-09,0.8770833333333328,0.014425427872860719,4.8010217113665306,1.2710427364793146,3.0,2.0,-0.0108372578060809,1.0,3,2025-08-13,BID,0.5,strong,False,False,False,4.68,-0.34,6.11,BID,v16
219,227,8,3.18,,end,2025-12-31,0.552631578947371,0.022546419098143082,13.806725118026797,1.1427592923574172,1.0,2.0,-0.0011306691823176197,0.1,5,2025-12-19,BID,0.35,weak,False,False,False,1.89,-1.82,0.51,BID,v16
37,46,9,-5.56,99.01,signal,2025-03-14,0.751964085297418,0.02035928143712582,31.587944699150462,1.3181251406846892,2.0,4.0,0.01938059540585066,0.38333333333333336,4,2025-03-03,DGC,0.5,moderate,False,False,False,3.47,0.0,3.31,DGC,v16
99,120,21,2.98,190.76,signal,2025-07-30,0.8884057971014498,0.015930485155684203,6.387697281732457,1.0500206347147023,1.0,2.0,-0.011286969070274665,0.6166666666666667,2,2025-07-01,DGC,0.35,strong,False,False,False,4.55,-0.79,5.94,DGC,v16
197,206,9,0.21,43.55,signal,2025-12-02,0.5076305220883528,0.0662344678552135,-1.3465446237833376,1.9277923090326212,1.0,1.0,-0.06163134210153813,0.6833333333333333,3,2025-11-19,DGC,0.7,moderate,False,False,False,3.32,-3.4,1.96,DGC,v16
64,73,9,-0.41,65.74,signal,2025-05-27,0.95039539899353,0.006766696087084414,41.292469453151654,1.0288661132082257,3.0,4.0,0.04638460721419785,0.5,2,2025-05-13,FPT,0.6,weak,False,False,True,-2.06,-12.46,-2.61,FPT,v16
101,121,20,0.45,105.36,signal,2025-08-01,0.9045848822800502,0.007303424072844503,6.904790744205052,1.2463720612941735,4.0,3.0,0.010271531656883257,0.2833333333333333,3,2025-07-04,FPT,0.5,moderate,False,True,False,4.44,0.0,4.43,FPT,v16
153,162,9,-9.32,42.92,signal,2025-10-01,0.5338567222767417,0.04659603688444183,-14.012062420250913,1.2470146422772193,3.0,3.0,0.10825370940198482,0.25,4,2025-09-18,FPT,0.7,weak,False,False,False,0.98,-2.37,0.85,FPT,v16
33,49,16,-0.92,46.36,signal,2025-03-19,0.7261410788381752,0.028795811518324457,2.9616988183448427,1.3389106598306615,1.0,2.0,0.03599081206593038,0.7,5,2025-02-25,HPG,0.7,strong,False,False,False,3.62,-0.69,3.87,HPG,v16
84,117,33,16.12,200.81,peak_protect_dist,2025-07-29,0.6399999999999982,0.024736601007787573,14.747695672550932,1.113345913980671,2.0,3.0,0.051208562059558815,0.23333333333333334,5,2025-06-10,HPG,0.35,moderate,False,False,False,0.74,-0.41,1.5,HPG,v16
128,157,29,2.49,108.35,signal,2025-09-25,0.7701149425287357,0.03558718861209964,4.656862745098053,1.2767283643549663,2.0,3.0,0.14155679565447804,0.7833333333333333,4,2025-08-13,HPG,0.5,strong,False,False,False,3.69,-1.4,5.99,HPG,v16
196,203,7,-3.8,0.0,stop_loss,2025-11-28,0.6875000000000002,0.02717391304347826,2.2384751773049985,1.0436127735965912,2.0,3.0,0.06117478852501418,0.13333333333333333,4,2025-11-19,HPG,1.0,moderate,False,False,False,2.22,0.0,3.38,HPG,v16
20,47,27,5.78,8.43,trailing_stop,2025-03-18,0.8200000000000003,0.015919811320754693,14.037433155080294,1.129342352018284,2.0,3.0,-0.03290761794867257,0.8666666666666667,3,2025-02-06,MBB,1.0,strong,False,False,False,1.8,0.0,3.8,MBB,v16
48,61,13,-12.35,107.37,signal,2025-04-08,0.47590361445783075,0.04860335195530732,-18.552036199095177,1.0457826978395037,0.0,0.0,-0.01289040186702695,0.8833333333333333,2,2025-03-19,MBB,0.48999999999999994,strong,True,False,False,-3.03,-3.03,0.88,MBB,v16
63,81,18,-1.41,69.01,signal,2025-06-06,1.0,0.0,17.668063226052276,0.8835030822183289,3.0,2.0,-0.005513638067029092,0.18333333333333332,2,2025-05-13,MBB,0.6,moderate,False,False,True,0.6,-0.38,3.43,MBB,v16
87,94,7,2.02,3.18,trailing_stop,2025-06-25,0.7094017094017091,0.01804670912951167,21.190044617958776,1.10323039515255,4.0,4.0,0.009192195956778282,0.11666666666666667,4,2025-06-16,MBB,1.0,strong,False,False,False,3.52,0.0,2.05,MBB,v16
95,118,23,3.65,11.01,trailing_stop,2025-07-29,0.7803468208092492,0.019547325102880608,15.748730964466972,1.3447048118376148,2.0,2.0,0.015056283573866097,0.5,3,2025-06-26,MBB,1.0,strong,True,False,False,3.18,0.0,3.94,MBB,v16
119,154,35,31.75,29.67,peak_protect_dist,2025-10-17,0.5200000000000008,0.052503646086533705,-18.663723635344404,1.4408292928357886,1.0,1.0,0.023401502853436472,0.9333333333333333,3,2025-07-30,MBB,1.0,strong,True,False,False,0.0,-4.68,1.51,MBB,v16
201,207,6,0.8,,end,2025-12-31,0.7142857142857146,0.03585657370517922,-4.150197628458486,0.6664046926337182,2.0,3.0,-0.01178760605136781,0.5666666666666667,3,2025-12-23,MBB,0.7,strong,False,False,False,2.66,-2.33,2.77,MBB,v16
22,47,25,7.45,56.61,signal,2025-03-17,0.8397435897435896,0.008866820358219542,5.372858407540527,1.1741894487418858,3.0,3.0,-4.251071206877108e-05,0.23333333333333334,3,2025-02-10,REE,0.7,strong,False,False,False,2.3,-0.14,1.85,REE,v16
84,101,17,0.57,104.16,signal,2025-07-03,0.7480136208853575,0.03390866045517029,9.273473951278227,1.3835186438670979,1.0,2.0,-0.05073281612345543,0.6,5,2025-06-10,REE,0.5,strong,False,False,False,4.94,-1.92,5.04,REE,v16
117,126,9,-4.01,42.63,signal,2025-08-07,0.7164750957854426,0.021577489429945907,24.046274897833385,1.0638579452562476,0.0,2.0,0.020463287202979366,0.3,4,2025-07-25,REE,0.7,strong,False,False,False,1.75,0.0,2.53,REE,v16
28,53,25,5.37,106.84,signal,2025-03-26,0.7906976744186048,0.012085944494180823,3.925517365755354,1.009929709478229,2.0,2.0,0.013661177580435536,0.05,2,2025-02-18,SSI,0.5,strong,False,False,False,1.82,-0.58,1.36,SSI,v16
74,83,9,-1.47,46.3,signal,2025-06-10,0.5753424657534242,0.029453681710213824,7.684893784421746,1.1106437982249988,1.0,2.0,-0.00037704712166798833,0.13333333333333333,5,2025-05-28,SSI,0.7,weak,False,False,False,1.49,-10.43,-0.99,SSI,v16
98,148,50,65.01,95.38,signal,2025-09-19,0.6666666666666661,0.02854511970534075,12.316715542521962,0.9759707954404956,0.0,2.0,0.04628811377546477,0.6,4,2025-07-01,SSI,0.7,moderate,False,False,False,0.6,-1.0,2.13,SSI,v16
165,174,9,-15.13,44.02,signal,2025-10-27,0.6234234234234239,0.05595716198125827,3.566165080449757,1.2570985627888067,2.0,2.0,-0.03036343520987908,0.18333333333333332,5,2025-10-14,SSI,0.7,strong,False,False,False,0.51,-0.85,4.09,SSI,v16
13,62,49,-1.06,58.39,signal,2025-04-08,0.602339181286548,0.0288379983036473,-0.975819367944105,0.8561577163541634,0.0,2.0,0.0014554454481048203,0.5833333333333334,3,2025-01-21,TCB,0.7,moderate,False,False,False,2.57,-0.8,1.32,TCB,v16
69,113,44,12.46,114.4,peak_protect_dist,2025-07-29,0.7996715927750412,0.04153898535921004,-4.184706183888778,1.2361769128303994,1.0,2.0,-0.04488982944509887,0.9666666666666667,3,2025-05-23,TCB,0.5,strong,False,False,False,2.37,-2.59,8.06,TCB,v16
