entry_day,exit_day,holding_days,pnl_pct,max_profit_pct,exit_efficiency,left_on_table_pct,future_upside_pct,exit_reason,position_size,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_sma50_dist,entry_atr_pct,entry_date,entry_symbol,model,window
30,39,9,-2.01,2.82,-71.2,4.83,5.56,signal,1.0,39,0.8128654970760232,0.03764705882352944,3.5978835978836017,0.9050575361808034,2.0,3.0,-0.05378890048010061,0.21666666666666667,3,0.12959231791486253,0.04058823529411764,30,AAA,xgboost,train_2019-2022_test_2023
40,46,6,0.34,5.09,6.7,4.75,3.6,signal,1.0,46,0.7164179104477606,0.04497041420118353,5.79305160636661,0.7795079832604833,2.0,3.0,-0.007016526346290523,0.26666666666666666,4,0.0903225806451612,0.03854606931530009,40,AAA,xgboost,train_2019-2022_test_2023
47,48,1,-0.25,0.69,-36.0,0.94,5.75,signal,1.0,48,0.7184466019417483,0.033564814814814714,-8.525252525252498,1.0846156689901834,2.0,2.0,0.019709552256795333,0.03333333333333333,3,0.09540412044374014,0.03339947089947091,47,AAA,xgboost,train_2019-2022_test_2023
54,67,13,3.31,5.87,56.4,2.56,19.59,signal,1.0,67,0.625,0.027617951668584606,4.451612903225822,0.7083498912171365,3.0,3.0,0.03184445199940323,0.016666666666666666,4,0.07445782536660153,0.02663159625184945,54,AAA,xgboost,train_2019-2022_test_2023
71,88,17,15.49,17.89,86.6,2.4,5.94,signal,1.0,88,0.5284552845528456,0.06444444444444446,-16.620879120879216,0.7523503145873766,1.0,2.0,0.006151008967724501,0.15,3,0.04663332945691357,0.025634920634920635,71,AAA,xgboost,train_2019-2022_test_2023
97,106,9,3.91,6.44,60.7,2.53,-0.45,signal,1.0,106,0.7238095238095243,0.02746212121212113,-3.2668493808390053,0.9826964117149386,2.0,3.0,-0.013668958375415709,0.1,3,0.10571284972357187,0.037202380952381015,97,AAA,xgboost,train_2019-2022_test_2023
107,109,2,-2.78,0.0,0.0,2.78,2.6,signal,1.0,109,0.6879999999999995,0.03532608695652179,6.4171122994652094,0.9465560475528794,1.0,3.0,0.005974917121159266,0.6333333333333333,4,0.09971112660623563,0.032479296066252626,107,AAA,xgboost,train_2019-2022_test_2023
125,135,10,0.67,4.4,15.1,3.74,8.33,signal,1.0,135,0.7128712871287136,0.026605504587155885,34.16965352449223,1.3381880995702642,4.0,3.0,0.013418352959311899,0.18333333333333332,5,0.02836009585448226,0.02752293577981651,125,AAA,xgboost,train_2019-2022_test_2023
137,143,6,36.22,42.1,86.0,5.88,2.55,signal,0.7,143,0.9505494505494506,0.007525083612040121,6.262230919765187,1.2731323130568197,4.0,3.0,-0.01410821286288648,0.7333333333333333,3,0.10619878281137285,0.032489249880554204,137,AAA,xgboost,train_2019-2022_test_2023
148,150,2,-2.3,0.0,0.0,2.3,2.13,signal,1.0,150,0.6546762589928056,0.04113110539845762,9.7457189481729,0.9443809123741904,2.0,3.0,0.017302750986414615,0.23333333333333334,4,0.05804275689495731,0.03617333822989351,148,AAA,xgboost,train_2019-2022_test_2023
218,223,5,-3.04,1.01,-301.9,4.05,8.04,signal,1.0,223,0.8544303797468352,0.025727069351230474,15.338394826029642,1.0400152617640077,0.0,2.0,-0.053240428009579635,0.5833333333333334,3,0.0071196827685650645,0.029242569511025867,218,AAA,xgboost,train_2019-2022_test_2023
230,238,8,-0.47,4.91,-9.6,5.38,19.78,signal,1.0,238,0.7560975609756108,0.02229654403567439,14.083333333333371,0.7917681446085189,2.0,3.0,0.013770717511056622,0.016666666666666666,3,0.03901218551637865,0.023809523809523798,230,AAA,xgboost,train_2019-2022_test_2023
245,250,5,14.43,18.04,80.0,3.6,8.43,signal,1.0,250,0.3372093023255806,0.063758389261745,-19.035293150909972,0.538857329008516,2.0,3.0,0.029470415642990477,0.13333333333333333,3,0.02912397835846648,0.02269095557686166,245,AAA,xgboost,train_2019-2022_test_2023
255,258,3,-2.03,0.0,0.0,2.03,7.36,signal,1.0,258,0.6650246305418721,0.11038961038961034,11.016034535923552,0.9844809334402317,1.0,1.0,-0.14257744189188704,0.25,3,-0.2712301540354447,0.0742115027829314,255,AAS,xgboost,train_2019-2022_test_2023
259,266,7,-2.11,1.71,-123.5,3.81,-1.74,signal,1.0,266,0.7454545454545457,0.08682170542635653,18.41475095785438,0.5885593366973547,0.0,2.0,-0.09351524420384494,0.38333333333333336,4,-0.22167249909496808,0.08372093023255814,259,AAS,xgboost,train_2019-2022_test_2023
279,280,1,-0.25,0.0,0.0,0.25,-1.84,signal,1.0,280,0.306122448979592,0.1655844155844155,11.599769541002516,0.6627973198912193,2.0,2.0,-0.007422589446016397,0.15,4,-0.14971150926207105,0.03142393320964748,279,AAS,xgboost,train_2019-2022_test_2023
310,316,6,38.55,45.53,84.7,6.98,12.58,signal,0.7,316,0.9538461538461541,0.009230769230769171,22.34042553191489,2.1635605830276994,4.0,3.0,-0.17483920083459156,0.7166666666666667,3,0.10966948921059826,0.038021978021977994,310,AAS,xgboost,train_2019-2022_test_2023
321,324,3,36.09,42.19,85.5,6.1,7.77,signal,0.7,324,0.6336206896551723,0.12426900584795329,2.972294938917969,1.1333634986523973,2.0,3.0,-0.018844087107644514,0.8,5,0.15606936416184972,0.05367585630743525,321,AAS,xgboost,train_2019-2022_test_2023
333,339,6,-2.65,0.0,0.0,2.65,37.68,signal,1.0,339,0.5782312925170069,0.08769448373408771,11.383319967923015,2.3561755615544118,3.0,2.0,-0.09177767654343866,0.2833333333333333,5,0.16416927383500754,0.056880177813699744,333,AAS,xgboost,train_2019-2022_test_2023
341,342,1,-0.25,0.0,0.0,0.25,38.89,signal,1.0,342,0.4352941176470589,0.13793103448275862,9.509826067314222,1.425995456507342,1.0,2.0,-0.0541427349515042,0.6,5,0.10606108762673613,0.0610632183908046,341,AAS,xgboost,train_2019-2022_test_2023
344,361,17,27.26,32.31,84.4,5.05,12.99,signal,1.0,361,0.5647058823529411,0.10306406685236773,8.946219997432934,1.1832708089488233,0.0,1.0,-0.03177209450580893,0.6,4,0.12482767264068183,0.054019100676482294,344,AAS,xgboost,train_2019-2022_test_2023
363,369,6,49.95,59.42,84.1,9.47,3.63,signal,0.7,369,0.69969040247678,0.10659340659340667,-6.902637513481736,0.9907400882592481,0.0,2.0,-0.006115911419071501,0.7833333333333333,3,0.219218092660575,0.05745682888540031,363,AAS,xgboost,train_2019-2022_test_2023
380,382,2,-1.95,0.0,0.0,1.95,4.37,signal,1.0,382,0.4786324786324783,0.12200000000000007,-17.79877577702502,1.3242457572557507,3.0,3.0,-0.01540082249079757,0.2,4,0.16362959342782007,0.05907142857142853,380,AAS,xgboost,train_2019-2022_test_2023
383,384,1,-0.25,0.96,-26.1,1.21,8.23,signal,1.0,384,0.21794871794871787,0.19488817891373802,-15.275422569881314,1.2665460613606148,3.0,1.0,-0.014139249803966969,0.11666666666666667,3,0.0715508387538515,0.05629088696181344,383,AAS,xgboost,train_2019-2022_test_2023
395,398,3,-6.18,0.0,0.0,6.18,13.22,signal,1.0,398,0.5199999999999996,0.0935672514619884,25.363184079601986,1.1539262504161258,2.0,2.0,0.00498192543392291,0.2,5,0.09591967528305914,0.031676413255360594,395,AAS,xgboost,train_2019-2022_test_2023
400,401,1,-0.25,0.0,0.0,0.25,18.03,signal,1.0,401,0.42622950819672134,0.07186858316221759,-1.966358682776594,1.1430962589881886,1.0,1.0,0.015490558753811959,0.23333333333333334,3,0.01891371662900657,0.03710765620416541,400,AAS,xgboost,train_2019-2022_test_2023
414,422,8,-0.25,4.78,-5.2,5.03,0.0,signal,1.0,422,0.8510638297872335,0.03219871205151807,25.472492094490264,1.8750434798039037,3.0,4.0,-0.11486555899879769,0.6,4,0.11868104725835646,0.04810093310553294,414,AAS,xgboost,train_2019-2022_test_2023
466,470,4,43.86,45.3,96.8,1.43,9.64,signal,0.7,470,0.7368421052631581,0.08333333333333325,19.186966957765186,1.0810384400967938,0.0,2.0,-0.06534240292701968,0.7666666666666667,4,-0.029574861367837164,0.05731292517006802,466,AAS,xgboost,train_2019-2022_test_2023
476,481,5,3.27,7.06,46.3,3.79,0.54,trailing_stop,1.0,481,0.607843137254902,0.0705882352941176,-6.874616799509511,0.6328782265545182,2.0,2.0,0.013458177877466143,0.016666666666666666,3,0.037445686666992245,0.04487394957983195,476,AAS,xgboost,train_2019-2022_test_2023
482,484,2,0.91,1.16,78.2,0.25,5.47,signal,1.0,484,0.5454545454545453,0.05813953488372093,-6.521739130434796,1.1178825001572654,1.0,0.0,-0.03228765056808633,0.03333333333333333,3,0.04934355019766714,0.03654485049833886,482,AAS,xgboost,train_2019-2022_test_2023
496,499,3,2.65,2.91,91.2,0.26,13.16,signal,1.0,499,0.333333333333334,0.0705882352941176,11.764705882352942,0.6931174755510282,2.0,0.0,0.00046812918373520356,0.025,3,0.031228010579186245,0.026890756302520972,496,AAS,xgboost,train_2019-2022_test_2023
513,517,4,-3.24,0.0,0.0,3.24,0.21,signal,1.0,517,0.7640449438202247,0.041916167664670656,17.142857142857125,1.9028991035724485,3.0,2.0,0.21934807162266323,0.18333333333333332,4,-0.30820215410107715,0.04106073567151413,513,AAT,xgboost,train_2019-2022_test_2023
581,588,7,40.17,44.6,90.1,4.43,41.72,signal,0.7,588,0.5961538461538449,0.04402515723270459,28.31600831600823,2.004115034969765,1.0,2.0,0.016614007304555797,0.7166666666666667,5,0.042167358531789295,0.020065887990416306,581,AAT,xgboost,train_2019-2022_test_2023
593,609,16,60.88,70.66,86.2,9.78,0.64,signal,0.7,609,1.0,0.0,14.06950114507611,1.2283379118081599,4.0,4.0,-0.03808658332400598,1.0,3,0.1122192351053681,0.030492898913951565,593,AAT,xgboost,train_2019-2022_test_2023
627,643,16,4.32,8.66,49.9,4.34,4.71,signal,1.0,643,0.34117647058823514,0.09507640067911724,4.494614747307374,0.8278597846910528,1.0,3.0,0.05268201418837083,0.45,4,0.06038238577035232,0.03480475382003398,627,AAT,xgboost,train_2019-2022_test_2023
645,648,3,-3.81,0.0,0.0,3.81,1.77,signal,1.0,648,0.8133333333333338,0.0217054263565891,3.3019891500904066,1.2576738675262789,3.0,3.0,0.6927375130725055,0.05,4,0.06777472436512941,0.031118493909191577,645,AAT,xgboost,train_2019-2022_test_2023
649,650,1,-0.25,0.0,0.0,0.25,-2.89,signal,1.0,650,0.648648648648649,0.041074249605055256,-9.778068359304065,1.035961357302419,1.0,2.0,0.7896206882953779,0.016666666666666666,3,0.0396820182642402,0.031031369893929135,649,AAT,xgboost,train_2019-2022_test_2023
675,676,1,-0.25,0.0,0.0,0.25,-1.86,signal,1.0,676,0.49367088607595006,0.06920415224913486,-13.352949418523139,0.7727527390190544,2.0,3.0,1.1342904989099554,0.23333333333333334,3,-0.028081385572557415,0.03262481463173503,675,AAT,xgboost,train_2019-2022_test_2023
729,730,1,-0.25,0.4,0.0,0.65,9.4,signal,1.0,730,0.5714285714285733,0.024096385542168516,-11.308203991130945,1.4429085161915998,2.0,2.0,0.41283629202400274,0.05,4,0.004639903167238365,0.018789443488238636,729,AAT,xgboost,train_2019-2022_test_2023
731,734,3,-0.45,1.8,-25.0,2.25,11.4,signal,1.0,734,0.6785714285714284,0.017964071856287397,-5.537098560354437,1.2806319416797363,3.0,2.0,0.7471797096914916,0.016666666666666666,3,0.012612175600291098,0.018819503849443937,731,AAT,xgboost,train_2019-2022_test_2023
763,764,1,-0.25,0.0,0.0,0.25,2.04,signal,1.0,764,0.5384615384615387,0.12244897959183665,1.8421052631579187,2.194219747452991,2.0,2.0,0.5734497325212748,0.11666666666666667,5,0.013359804773131579,0.06997084548104957,763,AAV,xgboost,train_2019-2022_test_2023
765,767,2,-6.23,0.0,0.0,6.23,-4.26,signal,1.0,767,0.6153846153846153,0.1,7.60233918128656,2.075155895860097,3.0,1.0,0.5818350720888636,0.11666666666666667,4,0.0337840631848818,0.06857142857142856,765,AAV,xgboost,train_2019-2022_test_2023
805,811,6,40.47,42.94,94.2,2.47,4.55,signal,0.7,811,0.7272727272727273,0.06666666666666662,11.818181818181856,2.10861773313169,1.0,1.0,0.9526400076135932,0.7833333333333333,4,0.060820367751060825,0.0507936507936508,805,AAV,xgboost,train_2019-2022_test_2023
824,831,7,-2.42,0.0,0.0,2.42,48.14,signal,1.0,831,0.8333333333333326,0.021739130434782726,22.49999999999997,1.4114891270371948,3.0,2.0,0.16071712826813286,0.21666666666666667,4,0.11488124091129405,0.04037267080745346,824,AAV,xgboost,train_2019-2022_test_2023
835,840,5,17.32,23.91,72.4,6.59,27.78,trailing_stop,1.0,840,0.6249999999999994,0.06521739130434799,3.3333333333333286,0.9048368743700181,0.0,1.0,0.08057565545970337,0.4166666666666667,3,0.08901515151515138,0.049689440993788796,835,AAV,xgboost,train_2019-2022_test_2023
844,848,4,42.86,52.45,81.7,9.59,1.61,signal,0.7,848,0.7307692307692306,0.11111111111111115,5.645161290322562,1.5769718168609808,2.0,1.0,0.10277774304765835,1.0,4,0.3821851689337429,0.06349206349206349,844,AAV,xgboost,train_2019-2022_test_2023
855,856,1,-0.25,0.0,0.0,0.25,5.0,signal,1.0,856,0.411764705882353,0.16666666666666666,0.1843317972350249,0.776524745785685,0.0,2.0,-0.1657992767857684,0.5,4,0.18389897395422244,0.08690476190476194,855,AAV,xgboost,train_2019-2022_test_2023
866,870,4,1.39,3.28,42.3,1.89,14.29,signal,1.0,870,0.5333333333333332,0.11475409836065577,8.48861283643891,0.9272822518382424,0.0,2.0,0.007976999408671009,0.36666666666666664,4,0.13636363636363621,0.05269320843091337,866,AAV,xgboost,train_2019-2022_test_2023
871,873,2,-3.52,0.0,0.0,3.52,22.03,signal,1.0,873,0.7272727272727267,0.049180327868852576,6.926406926406926,1.2147921474012098,1.0,2.0,0.34956069837230463,0.425,5,0.09712230215827339,0.050351288056206124,871,AAV,xgboost,train_2019-2022_test_2023
876,877,1,-0.25,0.0,0.0,0.25,18.03,signal,1.0,877,0.6666666666666664,0.06557377049180334,10.160427807486656,1.2192406199212438,1.0,2.0,0.1449953785853111,0.35,5,0.06755337766888347,0.0503512880562061,876,AAV,xgboost,train_2019-2022_test_2023
878,881,3,14.0,14.29,98.0,0.29,7.69,trailing_stop,1.0,881,0.8333333333333333,0.03174603174603177,5.2631578947368425,1.3554267826964033,2.0,1.0,0.21474141176114853,0.31666666666666665,3,0.09034267912772574,0.04988662131519275,878,AAV,xgboost,train_2019-2022_test_2023
883,893,10,4.35,7.69,56.6,3.34,-3.03,signal,1.0,893,0.5,0.15384615384615385,-13.5823429541596,1.7759887077932286,1.0,2.0,0.3214460556808899,0.5166666666666667,4,0.08261159227181887,0.06043956043956044,883,AAV,xgboost,train_2019-2022_test_2023
1,9,8,-1.55,1.19,-129.8,2.74,15.95,signal,1.0,9,0.6860465116279073,0.029220779220779175,24.19091206276552,0.9109788927625607,1.0,2.0,-0.040808275760870635,0.13333333333333333,4,0.0,0.0,1,AAA,xgboost,train_2020-2023_test_2024
15,34,19,12.07,17.55,68.8,5.48,0.46,signal,1.0,34,0.5357142857142865,0.02816901408450702,-9.040016587186344,0.7546500267720023,2.0,3.0,0.007991259384817328,0.016666666666666666,3,0.004625850340136101,0.01609657947686117,15,AAA,xgboost,train_2020-2023_test_2024
53,54,1,-0.25,0.0,0.0,0.25,5.14,signal,1.0,54,0.5250000000000009,0.05444126074498553,9.854694485842032,1.0081839748709145,1.0,4.0,-0.0012009072075855071,0.55,4,0.038958461507928616,0.0301541820166462,53,AAA,xgboost,train_2020-2023_test_2024
56,65,9,-0.25,2.75,-9.1,3.0,0.0,signal,1.0,65,0.6000000000000009,0.045454545454545324,12.1073672187321,1.001745425635713,0.0,2.0,-0.013440801472487763,0.5,4,0.040578624780749244,0.0304383116883117,56,AAA,xgboost,train_2020-2023_test_2024
87,95,8,41.79,46.95,89.0,5.17,9.29,signal,0.7,95,0.8497409326424875,0.027204502814258832,33.146392758084716,1.255180990023179,1.0,2.0,-0.10712355190003321,0.85,4,0.03892559889285227,0.029147681586705974,87,AAA,xgboost,train_2020-2023_test_2024
98,103,5,-3.58,0.0,0.0,3.58,-0.87,signal,1.0,103,0.8771186440677963,0.024850042844901537,-11.442576121534799,1.8040000339181541,3.0,4.0,-0.055553881289098994,0.5666666666666667,3,0.12421247326744125,0.03929489533602644,98,AAA,xgboost,train_2020-2023_test_2024
104,106,2,-1.92,0.0,0.0,1.92,4.44,signal,1.0,106,0.6352201257861638,0.050966608084358524,-5.304618512165675,0.8573481671806602,0.0,2.0,-0.03702252041190952,0.45,3,0.0824693236944734,0.04098669344715037,104,AAA,xgboost,train_2020-2023_test_2024
117,119,2,-1.06,0.0,0.0,1.06,12.25,signal,1.0,119,0.3692307692307685,0.07427536231884062,8.648083129410878,1.1424206740788363,2.0,3.0,-0.00858534180267058,0.23333333333333334,5,0.04383344049014784,0.03183229813664597,117,AAA,xgboost,train_2020-2023_test_2024
127,132,5,4.01,5.96,67.3,1.95,2.94,trailing_stop,1.0,132,0.683333333333334,0.033807829181494574,7.855115389361977,1.1154865939436893,2.0,3.0,0.006415186244734455,0.08333333333333333,5,0.032405026085678613,0.03374428063040161,127,AAA,xgboost,train_2020-2023_test_2024
134,135,1,-0.25,0.0,0.0,0.25,2.49,signal,1.0,135,0.48809523809523836,0.07651245551601418,-12.2223726977248,1.1204865464993619,0.0,2.0,0.030792622692993217,0.3,4,0.013361221803494402,0.03641331977630908,134,AAA,xgboost,train_2020-2023_test_2024
142,143,1,-0.25,0.0,0.0,0.25,0.84,signal,1.0,143,0.3453237410071936,0.08132260947274354,-9.86419753086421,1.006748633424,2.0,3.0,0.017310823088435227,0.11666666666666667,3,0.003605445837593381,0.04244861483467381,142,AAA,xgboost,train_2020-2023_test_2024
237,238,1,-0.25,0.0,0.0,0.25,11.33,signal,1.0,238,0.6666666666666652,0.0322580645161292,-14.725274725274758,0.877696102802235,0.0,2.0,-0.013167808101670389,0.4166666666666667,3,-0.008199829367712625,0.01783580815838879,237,AAA,xgboost,train_2020-2023_test_2024
244,249,5,-1.78,1.88,-94.3,3.66,10.0,signal,1.0,249,0.7307692307692304,0.016470588235294185,3.8218390804597817,1.0927316942504008,4.0,3.0,-0.008394866757504189,0.11666666666666667,3,0.02026118686383704,0.017478991596638627,244,AAA,xgboost,train_2020-2023_test_2024
401,403,2,-2.95,0.0,0.0,2.95,5.56,signal,1.0,403,0.5000000000000003,0.08108108108108103,10.101010101010104,1.7228555033421735,2.0,1.0,0.060254642051234,0.36666666666666664,4,0.012035010940919048,0.05598455598455602,401,AAH,xgboost,train_2020-2023_test_2024
410,413,3,-0.25,2.78,-9.0,3.03,2.35,signal,1.0,413,0.3333333333333336,0.11111111111111108,3.846153846153854,1.4222903444007886,1.0,1.0,0.11908486969950957,0.43333333333333335,4,-0.011532125205930758,0.059523809523809534,410,AAH,xgboost,train_2020-2023_test_2024
415,418,3,0.91,1.16,78.2,0.25,-1.15,signal,1.0,418,0.44444444444444464,0.05813953488372093,12.156862745098053,1.112209700441112,2.0,1.0,-0.0009937867210079304,0.016666666666666666,4,1.1916411824668702,0.06063122923588039,415,AAS,xgboost,train_2020-2023_test_2024
420,422,2,-2.57,0.0,0.0,2.57,2.41,signal,1.0,422,0.6666666666666656,0.023255813953488497,1.2121212121212253,1.1823459089884645,2.0,2.0,-0.009324936796421551,0.06666666666666667,5,0.9492293744333635,0.06478405315614617,420,AAS,xgboost,train_2020-2023_test_2024
449,458,9,4.39,9.3,47.2,4.91,3.23,signal,1.0,458,0.7142857142857132,0.023255813953488497,7.500000000000114,1.5321580653014462,2.0,1.0,0.021291991901308288,0.6,4,0.19444444444444436,0.025747508305647853,449,AAS,xgboost,train_2020-2023_test_2024
461,464,3,42.68,45.17,94.5,2.5,5.49,signal,0.7,464,0.4615384615384616,0.07865168539325834,-5.51948051948051,0.8875862336347626,1.0,2.0,-0.035368916679695744,0.85,3,0.04509159229685324,0.04333868378812199,461,AAS,xgboost,train_2020-2023_test_2024
466,472,6,0.87,4.35,20.0,3.48,-2.15,signal,1.0,472,0.6363636363636359,0.04347826086956526,-1.571428571428605,0.7434073966068366,0.0,2.0,0.00721109452967373,0.7,3,0.06235565819861422,0.04037267080745344,466,AAS,xgboost,train_2020-2023_test_2024
509,510,1,-0.25,0.0,0.0,0.25,5.88,signal,1.0,510,0.5,0.035294117647058906,-10.0,0.965719922313153,2.0,2.0,0.004662984547330995,0.016666666666666666,3,-0.02028584601198711,0.024369747899159577,509,AAS,xgboost,train_2020-2023_test_2024
515,517,2,-3.65,0.0,0.0,3.65,0.0,signal,1.0,517,0.6250000000000009,0.03409090909090897,13.368983957219285,1.4999677541244367,4.0,3.0,-0.002229008522506723,0.16666666666666666,5,0.01993509503940665,0.025974025974025906,515,AAS,xgboost,train_2020-2023_test_2024
591,595,4,-4.14,0.0,0.0,4.14,0.0,signal,1.0,595,0.8750000000000004,0.012987012987012941,27.17948717948716,1.2335410517109435,4.0,3.0,-0.03151474919567391,0.35,3,0.054505614900027345,0.02597402597402598,591,AAS,xgboost,train_2020-2023_test_2024
630,636,6,58.95,61.46,95.9,2.51,6.37,signal,0.7,636,1.0,0.0,38.545454545454554,1.964542092669132,3.0,2.0,-0.15522840830428003,1.0,3,0.12294845954506206,0.03846153846153848,630,AAS,xgboost,train_2020-2023_test_2024
637,650,13,5.64,7.42,75.9,1.79,1.48,trailing_stop,1.0,650,0.7592592592592595,0.025742574257425724,24.57264957264954,1.4144392200253828,3.0,4.0,0.3432339181696676,0.4166666666666667,4,-0.27075812274368233,0.13253182461103258,637,AAT,xgboost,train_2020-2023_test_2024
662,670,8,44.23,47.88,92.4,3.66,0.37,signal,0.7,670,0.2089552238805979,0.1013384321223708,0.6007509386733005,0.872761788597853,1.0,2.0,-1.032012380057584,0.75,4,-0.12380633271904826,0.029500136574706348,662,AAT,xgboost,train_2020-2023_test_2024
672,676,4,-1.73,0.0,0.0,1.73,0.94,signal,1.0,676,0.5344827586206905,0.04999999999999992,-1.0023387905111534,0.5763644762718947,0.0,2.0,-1.1253757060603244,0.45,3,-0.06867648580593964,0.02354497354497357,672,AAT,xgboost,train_2020-2023_test_2024
795,798,3,40.17,40.67,98.8,0.5,-1.03,signal,0.7,798,0.7341772151898734,0.05263157894736841,-12.159624413145579,1.6681642905154421,1.0,2.0,0.37963630251547464,0.9166666666666666,4,0.037441497659906425,0.0341926244181883,795,AAT,xgboost,train_2020-2023_test_2024
806,807,1,-0.25,0.0,0.0,0.25,0.54,signal,1.0,807,0.22388059701492577,0.14130434782608695,3.9576365663322974,0.13906465410583618,0.0,2.0,0.03847816818687149,0.4666666666666667,4,-0.020859940400170234,0.038043478260869554,806,AAT,xgboost,train_2020-2023_test_2024
862,865,3,-2.52,0.0,0.0,2.52,2.05,signal,1.0,865,0.6909090909090909,0.04829545454545452,32.14285714285721,0.943758573388203,0.0,2.0,-0.008529461937308996,0.4166666666666667,4,0.03535502088358128,0.026379870129870135,862,AAT,xgboost,train_2020-2023_test_2024
872,878,6,-2.96,0.0,0.0,2.96,0.0,signal,1.0,878,0.6363636363636367,0.057306590257879576,3.4782608695652186,1.3066027456962301,3.0,3.0,0.026942125457265247,0.4166666666666667,5,0.0298630783758261,0.03151862464183381,872,AAT,xgboost,train_2020-2023_test_2024
909,910,1,-0.25,0.0,0.0,0.25,2.56,signal,1.0,910,0.5,0.05128205128205122,4.545454545454547,1.420111156282495,1.0,1.0,0.0839063888716032,0.6333333333333333,4,0.042056324480307807,0.04578754578754575,909,AAV,xgboost,train_2020-2023_test_2024
951,957,6,41.53,51.18,81.2,9.64,35.71,trailing_stop,0.7,957,1.0,0.0,29.670329670329693,1.88515288875429,4.0,4.0,0.7975293018900238,1.0,3,0.2266666666666667,0.06677018633540373,951,AAV,xgboost,train_2020-2023_test_2024
963,972,9,46.53,67.08,69.4,20.54,1.61,signal,0.7,972,0.7179487179487178,0.1803278688524591,-5.925925925925931,0.9320011364315964,1.0,3.0,-0.6632546025126206,0.7833333333333333,3,0.4434453383814481,0.11358313817330211,963,AAV,xgboost,train_2020-2023_test_2024
986,987,1,-0.25,0.0,0.0,0.25,0.0,signal,1.0,987,0.18181818181818196,0.30508474576271183,14.71471471471471,0.43074343348537875,0.0,2.0,-0.09709780598368717,0.4666666666666667,4,0.10362888140665924,0.07142857142857144,986,AAV,xgboost,train_2020-2023_test_2024
1001,1003,2,-6.79,0.0,0.0,6.79,10.34,signal,1.0,1003,0.583333333333333,0.0819672131147541,-1.547987616099057,1.1782891433117406,1.0,1.0,0.010069318796682186,0.13333333333333333,3,0.0214333556597455,0.0515222482435597,1001,AAV,xgboost,train_2020-2023_test_2024
1006,1013,7,6.51,8.47,76.8,1.96,11.67,trailing_stop,1.0,1013,0.4166666666666669,0.11864406779661005,-7.1578947368420955,1.022848792846837,1.0,2.0,-0.020928926605866517,0.21666666666666667,3,-0.004723346828609916,0.059322033898305065,1006,AAV,xgboost,train_2020-2023_test_2024
1027,1037,10,4.74,11.67,40.6,6.93,9.52,signal,1.0,1037,0.40000000000000036,0.09999999999999994,3.3333333333333215,0.857135289881961,1.0,2.0,0.13139880520192748,0.14166666666666666,4,0.025290498974709603,0.042857142857142864,1027,AAV,xgboost,train_2020-2023_test_2024
1042,1049,7,38.35,41.51,92.4,3.16,-1.49,signal,0.7,1049,0.8571428571428577,0.028985507246376708,1.6666666666666856,0.8170289964623711,1.0,2.0,0.08986490521475857,0.8333333333333334,3,0.13598946328613773,0.056935817805383024,1042,AAV,xgboost,train_2020-2023_test_2024
1083,1086,3,39.6,39.84,99.4,0.24,18.81,signal,0.7,1086,0.9285714285714288,0.01538461538461533,7.916666666666686,1.2810133405201456,2.0,2.0,0.3520578875494011,1.0,3,0.056223594410139764,0.047252747252747244,1083,AAV,xgboost,train_2020-2023_test_2024
1092,1100,8,2.37,6.58,36.1,4.2,1.32,trailing_stop,1.0,1100,1.0,0.0,6.349206349206334,1.1193887022153788,3.0,4.0,0.16902066080848283,0.35,3,0.10929853181076671,0.044117647058823546,1092,AAV,xgboost,train_2020-2023_test_2024
1107,1109,2,-2.84,0.0,0.0,2.84,1.35,signal,1.0,1109,0.6666666666666665,0.07792207792207799,-17.058823529411747,1.1121493233951631,0.0,1.0,0.18760918492777465,0.38333333333333336,3,0.19713930348258718,0.04638218923933211,1107,AAV,xgboost,train_2020-2023_test_2024
24,25,1,-0.25,0.12,0.0,0.37,4.6,signal,1.0,25,0.5937500000000001,0.03151515151515149,-5.022637238256941,1.1214094960860457,0.0,2.0,-0.030485139257254705,0.5333333333333333,4,0.01256811821886192,0.01965367965367965,24,AAA,xgboost,train_2021-2024_test_2025
27,36,9,0.94,2.98,31.5,2.04,0.24,signal,1.0,36,0.8064516129032271,0.014302741358760335,1.9751768317095753,1.178632732520543,2.0,4.0,-0.040115795333469866,0.5666666666666667,3,0.02728703865663804,0.02009194619444914,27,AAA,xgboost,train_2021-2024_test_2025
37,38,1,-0.25,0.0,0.0,0.25,1.67,signal,1.0,38,0.6103896103896101,0.035252643948296206,6.312667702301837,1.1792015904881201,1.0,2.0,-0.006471448699478376,0.21666666666666667,5,0.029380869011618654,0.017038777908343107,37,AAA,xgboost,train_2021-2024_test_2025
44,45,1,-0.25,0.0,0.0,0.25,0.48,signal,1.0,45,0.3389830508474565,0.04631828978622335,-11.466165413533865,1.0274866086351542,1.0,2.0,0.015723194292562637,0.016666666666666666,3,0.01600836618132095,0.017305734645402096,44,AAA,xgboost,train_2021-2024_test_2025
75,84,9,-1.35,1.51,-89.1,2.86,1.53,signal,1.0,84,0.802469135802469,0.021978021978021997,8.333333333333371,1.220813713783909,2.0,3.0,-0.023449654131308208,0.5333333333333333,4,-0.08020417445797749,0.033555729984301425,75,AAA,xgboost,train_2021-2024_test_2025
