entry_day,exit_day,holding_days,pnl_pct,exit_reason,exit_date,entry_wp,entry_dp,entry_rs,entry_vs,entry_bs,entry_hl,entry_od,entry_bb,entry_score,entry_date,entry_symbol,position_size,entry_trend,quick_reentry,breakout_entry,vshape_entry,entry_ret_5d,entry_drop20d,entry_dist_sma20,symbol,max_profit_pct
117,127,10,-9.58,signal,2021-07-13,0.5668604651162796,0.05534918276374436,19.201773835920214,0.8175222512939456,1.0,3.0,0.006881549611007537,0.35,4,2021-06-29,BID,0.7,strong,False,False,False,4.22,-4.3,2.13,BID,43.78
218,230,12,-1.8,signal,2021-12-07,0.7626262626262623,0.036877206747744265,-8.34500466853413,1.043950913290885,1.0,2.0,-0.018501976416260276,0.7,2,2021-11-19,BID,0.63,strong,False,False,False,2.78,-0.2,4.73,BID,62.52
7,19,12,-5.31,signal,2021-01-29,0.7792207792207786,0.02881355932203399,3.8252508361203184,0.9334880510198228,2.0,4.0,-0.04522844036325752,0.75,3,2021-01-13,DGC,0.48999999999999994,moderate,False,False,False,2.31,-1.34,0.79,DGC,108.54
32,50,18,3.24,signal,2021-03-24,0.9642857142857147,0.010492700729926864,30.708471778276113,1.0575826437422287,3.0,3.0,-0.06263319642218854,1.0,2,2021-02-26,DGC,0.5,strong,False,False,False,9.44,-0.77,18.24,DGC,115.74
69,125,56,35.21,peak_protect_dist,2021-07-12,0.6111111111111107,0.044548154433602064,5.936390420790175,1.0493742889647326,3.0,3.0,-0.010922912418950959,0.03333333333333333,4,2021-04-20,DGC,0.7,strong,False,False,False,2.66,-2.52,1.22,DGC,85.72
134,199,65,65.36,peak_protect_dist,2021-10-29,1.0,0.0,10.93454724867577,1.4273626970427586,4.0,3.0,0.015690648005824093,0.4666666666666667,3,2021-07-23,DGC,0.5,strong,False,False,False,12.57,0.0,11.63,DGC,148.76
206,225,19,-2.25,signal,2021-12-06,0.4108983799705444,0.06488240064882413,10.509348850468676,1.2973960779708784,2.0,2.0,0.0049438985330053295,0.05,5,2021-11-09,DGC,0.7,strong,False,False,False,2.05,-2.99,0.99,DGC,49.41
230,239,9,-10.68,signal,2021-12-24,0.8911819887429646,0.016712289295490516,16.07848448579302,1.0005257396985185,3.0,4.0,-0.025841600306710635,0.7,2,2021-12-13,DGC,0.5,strong,False,False,False,15.18,0.0,7.96,DGC,97.97
23,54,31,4.98,signal,2021-03-26,0.9524564183835181,0.009572431397575007,20.148085950917903,1.2204280698241523,4.0,4.0,-0.04286933883519067,0.8166666666666667,3,2021-02-04,FPT,0.5,strong,False,False,False,23.73,0.0,10.97,FPT,111.84
61,72,11,0.76,trailing_stop,2021-04-22,0.6986754966887424,0.026515151515151415,-9.962018184250311,0.8250973786714391,2.0,3.0,-0.027816289682362196,0.08333333333333333,3,2021-04-06,FPT,1.0,strong,False,False,False,2.97,-2.0,1.35,FPT,4.43
