timestamp,trend,entry_score,wp,dp,rs,vs,bs,bb,ret5,ret20,ret60,drop20,dist_sma20,breakout,vshape_raw,choppy_regime,ret5_hot,dp_floor,is_real_entry
2020-08-14 04:00:00+00:00,strong,2,0.7673469387755083,0.007147335423197549,11.356912257983218,0.9384556305525632,3.0,0.26666666666666666,0.0003763171098845053,0.008090001264062563,0.1328125,-0.004990642545227741,0.008714789845815307,False,False,False,0.06999999999999999,0.017,False
2020-08-14 06:00:00+00:00,strong,2,0.6285714285714277,0.011459513915124068,-7.608981757071412,1.0069769490696927,2.0,0.2833333333333333,-0.0011320754716981352,0.0068467097755799955,0.10291666666666677,-0.009232688708671222,0.004071414120979222,False,False,False,0.06999999999999999,0.017,False
2020-08-14 07:00:00+00:00,strong,1,0.6040816326530594,0.012224322621298104,-10.862555824805241,1.0452402709896922,2.0,0.23333333333333334,-0.006012777151446769,0.01418711656441718,0.10101290412099351,-0.009981285090455372,0.002609184582435642,False,False,False,0.06999999999999999,0.017,False
2020-08-17 02:00:00+00:00,strong,1,0.6163265306122412,0.011841773746535767,-18.663856691254118,1.0388773920188776,2.0,0.2,-0.008988764044943864,0.011339024079500604,0.08265139116202924,-0.009606986899563408,0.0024246097893620977,False,False,False,0.06999999999999999,0.017,False
2020-08-17 03:00:00+00:00,moderate,3,0.22123893805309713,0.02240325865580451,-28.0933101985734,1.1010015680238847,1.0,0.16666666666666666,-0.01983780411728009,0.005503647766543107,0.07015392998229131,-0.01983780411728009,-0.008199774017005557,False,False,False,0.06,0.02,False
2020-08-17 04:00:00+00:00,moderate,3,0.20909090909090497,0.02214303894120653,-25.50872230080153,1.1231947097807207,1.0,0.175,-0.014670846394984394,0.0,0.0761435223226512,-0.01958827199001878,-0.007947279051124023,False,False,False,0.06,0.02,False
2020-08-17 06:00:00+00:00,moderate,2,0.49090909090908885,0.0141414141414142,-10.393420294410404,1.1560935181750742,3.0,0.15,-0.0026445032111824807,0.010719754977029039,0.07317073170731714,-0.011852776044915747,-0.0006498299716723999,False,False,False,0.06,0.02,False
2020-08-17 07:00:00+00:00,moderate,2,0.5046296296296281,0.013501577287066304,-11.174725544659168,1.1229274036187535,3.0,0.15,-0.001260239445494693,0.006988564167725642,0.08531909066009313,-0.011228945726762363,-0.0003657967431475173,False,False,False,0.06,0.02,False
2020-08-18 02:00:00+00:00,moderate,2,0.43055555555555297,0.015551902895435666,-16.588890561493244,1.1954422882807931,3.0,0.11666666666666667,-0.0036533131771226968,0.003680203045685282,0.09164941338854371,-0.013225202744853393,-0.0025664146493723505,False,False,False,0.06,0.02,False
2020-08-18 03:00:00+00:00,moderate,3,0.5370370370370375,0.012607160867372668,-5.006105006105045,1.1466121621175187,3.0,0.016666666666666666,0.009674134419551894,0.007878017789072489,0.08583162217659135,-0.010355583281347447,-5.6729005540434585e-05,False,False,False,0.06,0.02,False
2020-08-18 04:00:00+00:00,moderate,2,0.49074074074074125,0.013885382479171926,-1.4515599343183894,1.094885312934312,3.0,0.016666666666666666,0.008144566047340485,0.00788804071246818,0.08669410150891643,-0.011603243917654327,-0.0017075060959858002,False,False,False,0.06,0.02,False
2020-08-18 06:00:00+00:00,moderate,3,0.29629629629629495,0.0192893401015229,-15.7485216308745,1.1060138798067796,2.0,0.016666666666666666,-0.005050505050505083,0.000507872016251909,0.08241758241758235,-0.01684341859014349,-0.007025170903821376,False,False,False,0.06,0.02,False
2020-08-18 07:00:00+00:00,moderate,2,0.29629629629629495,0.0192893401015229,-17.719568567026215,1.0855397747560418,2.0,0.05,-0.005678233438485836,-0.0037926675094817064,0.08689655172413802,-0.01684341859014349,-0.006837445253174423,False,False,False,0.06,0.02,False
2020-08-19 02:00:00+00:00,moderate,2,0.37037037037036996,0.017223910840932145,-12.503625406851135,1.019179516599319,2.0,0.06666666666666667,-0.001643697053989035,-0.005416299282025361,0.06919431279620847,-0.014847161572052348,-0.004551127696322599,False,False,False,0.06,0.02,False
2020-08-19 03:00:00+00:00,moderate,2,0.46296296296296247,0.01465386558868118,-3.6344755970923757,0.9531854883690184,2.0,0.08333333333333333,-0.0020171457387796465,-0.003650094398992998,0.06756574511126101,-0.012351840299438477,-0.0018472634651637287,False,False,False,0.06,0.02,False
2020-08-19 04:00:00+00:00,strong,3,0.541666666666663,0.01247951594604827,2.7071990320627393,0.965370038674599,4.0,0.05,0.0013885382479170705,-0.004892122428499901,0.0708693304535637,-0.010230817217716792,0.0005423335477441338,False,False,False,0.06999999999999999,0.017,False
2020-08-19 06:00:00+00:00,moderate,3,0.5046296296296281,0.013501577287066304,12.7917833800186,0.80959463501847,4.0,0.05,0.005710659898477077,-0.0031446540880503138,0.06533136174216958,-0.011228945726762363,-0.00030905272187142785,False,False,False,0.06,0.02,False
2020-08-19 07:00:00+00:00,strong,3,0.5277777777777761,0.012862547288776855,18.398268398268463,0.7703346376911878,4.0,0.016666666666666666,0.006345177664974555,-0.006639108104722458,0.06873315363881405,-0.010605115408608867,0.0006561679790026975,False,False,False,0.06999999999999999,0.017,False
2020-08-20 02:00:00+00:00,strong,3,0.5092592592592587,0.013373706787787059,32.66607165625395,0.7614651582562958,3.0,0.016666666666666666,0.0037993920972645423,-0.01048689138576775,0.0445440168687401,-0.011104179663131597,0.0006817665328384681,False,False,False,0.06999999999999999,0.017,False
2020-08-20 03:00:00+00:00,moderate,2,0.3970588235294133,0.01557553501329613,16.7775797907804,0.7845628306047139,3.0,0.016666666666666666,-0.0024002021222839787,-0.014722395508421693,0.04720859302479785,-0.009780564263322855,-0.002236345028870268,False,False,False,0.06,0.02,False
2020-08-20 04:00:00+00:00,moderate,1,0.30722891566265154,0.014618024659972034,-10.461988304093353,0.8050199859762567,2.0,0.016666666666666666,-0.008319677297365269,-0.01354231974921627,0.0441996283514734,-0.009318725601309641,-0.0053481344746059145,False,False,False,0.06,0.02,False
2020-08-20 06:00:00+00:00,moderate,1,0.11510791366906657,0.01570480081716031,-16.601307189542396,0.8495409455082759,2.0,0.05,-0.011735015772870616,-0.013726230953280405,0.035430988894764814,-0.013353489543965646,-0.009090506525300857,False,False,False,0.06,0.02,False
2020-08-20 07:00:00+00:00,moderate,1,0.24460431654676135,0.01337579617834395,-10.179897923088639,0.8668780235640031,2.0,0.06666666666666667,-0.010088272383354302,-0.010712035286704502,0.030183727034120755,-0.011085915847820593,-0.00627879892652794,False,False,False,0.06,0.02,False
2020-08-21 02:00:00+00:00,moderate,1,0.24626865671641493,0.012867881258759107,-32.87696577243317,0.8738160855187818,2.0,0.08333333333333333,-0.00971486247792086,-0.011211892164273096,0.026818419675562533,-0.010588680196646938,-0.005845360759453744,False,False,False,0.06,0.02,False
2020-08-21 03:00:00+00:00,weak,2,0.32089552238805685,0.01157908130805449,-20.99180395728161,0.8615894009166958,2.0,0.08333333333333333,-0.004811953906546873,0.00038187372708753387,0.019987021414665795,-0.009328123030379443,-0.004597672032728317,False,False,True,0.06,0.024,False
2020-08-21 04:00:00+00:00,weak,3,0.3432835820895545,0.011193080641058197,7.185941043083901,0.8277416634401505,3.0,0.08333333333333333,-0.0006355662895639602,0.0005090353779588774,0.02156964656964666,-0.008949955880499072,-0.00424292318409214,False,False,True,0.06,0.024,False
2020-08-21 06:00:00+00:00,moderate,3,0.7307692307692307,0.004421983575489577,25.263406567446204,0.8720916075536502,4.0,0.06666666666666667,0.010597548518896716,-0.0006313131313131493,0.022609819121446995,-0.002269002899281447,0.0025015040689022605,False,False,False,0.06,0.02,False
2020-08-21 07:00:00+00:00,moderate,2,0.8384615384615367,0.0026485054861899644,18.15876116510966,0.922667486867346,4.0,0.11666666666666667,0.010063694267515855,0.000504731861198815,0.019807073954983823,-0.0005042228665069759,0.00424928281478576,False,False,False,0.06,0.02,False
2020-08-24 02:00:00+00:00,moderate,2,0.9776119402985108,0.0007423904974015207,39.50167973124333,0.969143568573488,3.0,0.5166666666666667,0.029685310230602724,0.021873814641547584,0.04378148004649374,0.0,0.022507306334687227,False,False,False,0.06,0.02,False
2020-08-24 03:00:00+00:00,strong,2,0.9358108108108116,0.002346548104236109,35.09737701227099,1.0038269442822858,3.0,0.7833333333333333,0.030283751113373336,0.020801815431164883,0.04747736093143606,0.0,0.02333693529735159,True,False,False,0.06999999999999999,0.017,False
2020-08-24 04:00:00+00:00,strong,2,0.9835526315789473,0.000615839389087326,29.336734693877467,1.0192951650467967,3.0,0.8166666666666667,0.03268888323581787,0.024867457712698826,0.050731202277727316,0.0,0.024841584408371364,False,False,False,0.06999999999999999,0.017,False
2020-08-24 06:00:00+00:00,strong,2,0.9190031152647968,0.003203943314849073,16.629176552758373,0.9877956430621841,3.0,0.8666666666666667,0.025268477574226234,0.029822335025380786,0.03600153198008438,-0.0004926715112698599,0.02281965477473391,False,False,False,0.06999999999999999,0.017,False
2020-08-24 07:00:00+00:00,strong,2,1.0,0.0,20.134826347078338,0.9852970981769824,3.0,0.9333333333333333,0.028502963803758385,0.034898477157360386,0.050902061855670144,0.0,0.026083017728399494,False,False,False,0.06999999999999999,0.017,False
2020-08-25 02:00:00+00:00,strong,2,0.891566265060241,0.005494505494505495,11.991612981645687,1.005619856710291,2.0,0.9666666666666667,0.013363028953229383,0.037234042553191404,0.05188800410994099,0.0,0.028584346428212504,True,False,False,0.06999999999999999,0.017,False
2020-08-25 03:00:00+00:00,strong,2,0.9566265060240975,0.0021905805038334603,19.00455272548281,1.0261271443477415,3.0,1.0,0.01482030381622823,0.038024254674077884,0.058073654390934815,0.0,0.030028392531448178,False,False,False,0.06999999999999999,0.017,False
2020-08-25 04:00:00+00:00,strong,2,0.9493975903614452,0.002556610664718801,23.245051789559867,1.043697365247224,2.0,1.0,0.011700948392659116,0.03542165637211658,0.056598919475173703,-0.0003650967506390046,0.027842082212350627,False,False,False,0.06999999999999999,0.017,False
2020-08-25 06:00:00+00:00,strong,3,0.9469879518072278,0.002678680141239554,23.980506273032717,1.145287475963407,1.0,1.0,0.012076401725200192,0.03634069400630913,0.05389452072372647,-0.0004867956675186358,0.025868422038746397,False,False,False,0.06999999999999999,0.017,False
2020-08-25 07:00:00+00:00,strong,3,0.7469879518072289,0.012915129151291513,3.5305840638135066,1.1642949719406304,1.0,1.0,-0.003065603923973037,0.02522068095838592,0.04150653343581867,-0.01058780576852869,0.014234209508601658,False,False,False,0.06999999999999999,0.017,False
2020-08-26 02:00:00+00:00,strong,1,0.8120481927710854,0.009562339095255553,-2.7920515781370057,1.1154703492666453,1.0,1.0,-0.004029304029304015,0.02914458743376236,0.031226295828065798,-0.007301935012778427,0.016138375200094757,False,False,False,0.06999999999999999,0.017,False
2020-08-26 03:00:00+00:00,strong,1,0.7927710843373489,0.010553442140139922,-11.110045552625408,1.102077084682161,1.0,0.9833333333333333,-0.008275526347815587,0.031910852222362784,0.03269547585857291,-0.008275526347815587,0.013550910753042489,False,False,False,0.06999999999999999,0.017,False
2020-08-26 04:00:00+00:00,strong,2,0.8891566265060236,0.005617291488582273,-18.96452601993012,1.122846672152221,2.0,0.9333333333333333,-0.0030435841246652107,0.040930469047921525,0.035140942990772306,-0.0034075696726300064,0.016490507252223452,False,False,False,0.06999999999999999,0.017,False
2020-08-26 06:00:00+00:00,strong,1,0.7831325301204819,0.011049723756906077,-26.12385105248279,1.0603970859044891,1.0,0.9,-0.008279556800194765,0.039964249233912064,0.0327120578166602,-0.008762322015334112,0.0090686092321417,False,False,False,0.06999999999999999,0.017,False
2020-08-26 07:00:00+00:00,strong,2,0.7456790123456801,0.012666010821446081,-23.43949500614535,1.022750941018618,1.0,0.8666666666666667,0.0002460024600245969,0.03592356687898102,0.03936605316973418,-0.010344407934769428,0.005701282479377845,False,False,False,0.06999999999999999,0.017,False
2020-08-27 02:00:00+00:00,strong,1,0.7917737789203078,0.009933774834437114,-23.318089430894403,0.9903095963094134,1.0,0.8333333333333334,-0.000367782272894579,0.03885845330615356,0.03885845330615356,-0.007667031763417431,0.006523765144454741,False,False,False,0.06999999999999999,0.017,False
2020-08-27 03:00:00+00:00,strong,1,0.7578947368421041,0.011298047402677203,-26.235673558716705,0.9368338965427606,1.0,0.8,-0.0007362866609400553,0.03613691309326894,0.04223729681300403,-0.009005719849093485,0.003407123537493506,False,False,False,0.06999999999999999,0.017,False
2020-08-27 04:00:00+00:00,strong,1,0.760526315789473,0.01117387033398824,-24.940916686559966,0.8817509686602177,2.0,0.75,-0.005495176456221773,0.035868735690663955,0.036396029524051965,-0.008884020932213743,0.0017897889771141262,False,False,False,0.06999999999999999,0.017,False
2020-08-27 06:00:00+00:00,strong,1,0.8036253776435046,0.00795593635250918,-19.31453073337147,0.8738712399582715,2.0,0.6833333333333333,0.0030693677102517913,0.03221730890713825,0.04262378764675856,-0.00571984909334311,0.0034143106285771108,False,False,False,0.06999999999999999,0.017,False
2020-08-27 07:00:00+00:00,strong,1,0.7954545454545454,0.005494505494505495,-6.90607734806629,0.841397357322454,4.0,0.18333333333333332,0.007132316773241554,0.03291713961407505,0.04066073697585759,-0.0032858707557503752,0.0042610588271358996,False,False,False,0.06999999999999999,0.017,False
2020-08-28 02:00:00+00:00,strong,1,0.9735449735449735,0.0006050338818973862,-1.4233091392576327,0.8450171085671957,4.0,0.2,0.013490311503556507,0.022519178421182895,0.04873096446700509,0.0,0.012205503193763123,False,False,False,0.06999999999999999,0.017,False
2020-08-28 03:00:00+00:00,strong,2,0.9696969696969686,0.0007246376811594477,5.197267490664949,0.8378857186355994,3.0,0.31666666666666665,0.016824266240943242,0.022600963319747924,0.05209656925031769,0.0,0.01302991374564133,False,False,False,0.06999999999999999,0.017,False
2020-08-28 04:00:00+00:00,strong,2,0.9473684210526315,0.0012077294685990338,4.61679165904529,0.84932528661658,3.0,0.45,0.016699410609037457,0.019830028328611915,0.05343511450381677,0.0,0.012033172198422148,False,False,False,0.06999999999999999,0.017,False
2020-08-28 06:00:00+00:00,strong,2,0.9849246231155745,0.0003610977371209295,24.77028347996084,0.8509682105069338,3.0,0.55,0.016891064871481065,0.023783117683302546,0.05485017775520551,0.0,0.014259205000488162,True,False,False,0.06999999999999999,0.017,False
2020-08-28 07:00:00+00:00,strong,3,0.5867346938775504,0.009842041312272202,9.580052493438288,0.9436778494753146,1.0,0.5333333333333333,0.004884004884004867,0.009196811771919,0.04045512010113783,-0.009388541165141984,0.004277024264943474,False,False,False,0.06999999999999999,0.017,False
2020-08-31 02:00:00+00:00,strong,2,0.8826530612244865,0.0027750965250966076,9.825021926687263,0.9797867034037196,1.0,0.6166666666666667,0.0029041626331074433,0.011965811965811923,0.04396019649829941,-0.002407318247472312,0.010750196649938593,False,False,False,0.06999999999999999,0.017,False
2020-08-31 03:00:00+00:00,strong,1,0.8724489795918369,0.003017137340091721,3.7917441231922453,1.0540571999808284,1.0,0.6333333333333333,0.0007246376811593791,0.008397225264695107,0.04292007551919452,-0.0026480500722194655,0.010081308741604067,False,False,False,0.06999999999999999,0.017,False
2020-08-31 04:00:00+00:00,strong,1,0.780612244897956,0.00520077406869868,8.056194486712165,1.0728528911199537,1.0,0.65,-0.0014492753623188692,0.006574141709276837,0.03712995484194659,-0.004814636494944624,0.0075554472337313605,False,False,False,0.06999999999999999,0.017,False
2020-08-31 06:00:00+00:00,strong,1,0.5867346938775504,0.009842041312272202,-14.469696969696898,1.0563604926073609,1.0,0.6833333333333333,-0.009388541165141984,0.0020698892000488023,0.035220125786163514,-0.009388541165141984,0.002820814319745013,False,False,False,0.06999999999999999,0.017,False
2020-08-31 07:00:00+00:00,strong,2,0.6428571428571432,0.008494114791894188,1.8372703412074642,0.9816210121021915,1.0,0.5833333333333334,0.0013365735115431487,0.01365313653136524,0.0323186771890267,-0.00806451612903214,0.0034825386001655634,False,False,False,0.06999999999999999,0.017,False
2020-09-01 02:00:00+00:00,strong,1,0.6063829787234069,0.008983853344664292,-3.558445103415636,0.9733122322986264,1.0,0.55,-0.006153474903474843,0.009807527277185146,0.028339575530586858,-0.008545979778526558,0.0025071807604304386,False,False,False,0.06999999999999999,0.017,False
2020-09-01 03:00:00+00:00,strong,1,0.7925531914893637,0.00471470019342357,3.345307588684335,0.9458695087461263,1.0,0.55,-0.0016895969104513409,0.015093876549269858,0.03206487835308791,-0.004333172845450095,0.00601394944390754,False,False,False,0.06999999999999999,0.017,False
2020-09-01 04:00:00+00:00,strong,1,0.9148936170212757,0.0019288728149487917,-1.3253944225787393,0.9584691634829554,2.0,0.5833333333333334,0.0032656023222061847,0.012944193430211248,0.04012539184952968,-0.0015647568608569973,0.008161305808929376,False,False,False,0.06999999999999999,0.017,False
2020-09-01 06:00:00+00:00,strong,2,0.9032258064516121,0.00252434186801301,3.2701711491443177,0.9905635201850231,3.0,0.5833333333333334,0.010814094775212668,0.021362799263351828,0.04760105780128443,0.0,0.010010259149765277,True,False,False,0.06999999999999999,0.017,False
2020-09-01 07:00:00+00:00,strong,2,0.9763779527559046,0.0007165034631000988,2.685241267918421,1.0378145635857177,3.0,0.6666666666666666,0.01613881810459894,0.0297589768814559,0.05532451165721475,0.0,0.015196426081843573,True,False,False,0.06999999999999999,0.017,False
2020-09-03 02:00:00+00:00,strong,2,0.8948863636363624,0.0043812907045589645,5.972480922910464,1.0719403466607216,3.0,0.7333333333333333,0.025251912103921192,0.03568800588668131,0.063869992441421,0.0,0.02200116177751954,True,False,False,0.06999999999999999,0.017,False
2020-09-03 03:00:00+00:00,strong,2,0.8011363636363639,0.008321445553970517,-1.8787431290508039,1.1286086908657662,2.0,0.7333333333333333,0.016924564796905184,0.033034508166523535,0.0707739307535642,-0.003907637655417351,0.016353234702446207,False,False,False,0.06999999999999999,0.017,False
2020-09-03 04:00:00+00:00,strong,2,0.772727272727273,0.00952154248988336,-5.21470746108421,1.1556172891079735,1.0,0.7,0.01289933694996992,0.03167976424361507,0.06922881140239268,-0.005091770278271124,0.013565271938766443,False,False,False,0.06999999999999999,0.017,False
2020-09-03 06:00:00+00:00,strong,2,0.8718749999999993,0.0048572444023220265,9.28921127365868,1.2089859745890947,2.0,0.7166666666666667,0.014665224185599346,0.03317013463892282,0.06578282828282833,-0.000473653049141487,0.01660825474822647,False,False,False,0.06999999999999999,0.017,False
2020-09-03 07:00:00+00:00,strong,2,1.0,0.0,11.01591930975826,1.1632823948084572,1.0,0.7333333333333333,0.01504657272510146,0.03785103785103794,0.0725552050473186,0.0,0.021806553987449684,False,False,False,0.06999999999999999,0.017,False
2020-09-04 02:00:00+00:00,strong,2,0.6527777777777772,0.011904761904761904,-7.5777873811582666,1.2038241668370477,3.0,0.7333333333333333,-0.005328596802841923,0.01645692158760892,0.06208117334682006,-0.0117647058823529,0.008960530424964697,False,False,False,0.06999999999999999,0.017,False
2020-09-04 03:00:00+00:00,strong,4,0.7361111111111099,0.009021842355175716,1.0213659576498628,1.1261850670982798,2.0,0.75,0.0014265335235377208,0.017391304347825987,0.062027231467473465,-0.00894117647058823,0.010968965268943753,False,False,False,0.06999999999999999,0.017,False
2020-09-04 04:00:00+00:00,strong,4,0.6388888888888891,0.012386850881372055,5.8678800134815745,1.105541986638796,2.0,0.75,-0.0007141156867412901,0.01400966183574881,0.0598333754102498,-0.012235294117647011,0.006907800057565083,False,False,False,0.06999999999999999,0.017,False
2020-09-04 06:00:00+00:00,strong,1,0.8020833333333315,0.006751154802795269,-6.762280973527595,1.0642461754430743,2.0,0.75,0.00023693875133279363,0.016249398170438134,0.07144670050761426,-0.006705882352941228,0.011725373420489626,False,False,False,0.06999999999999999,0.017,False
2020-09-04 07:00:00+00:00,strong,2,0.8194444444444425,0.006155303030303085,-6.0407257269697965,1.1000547800844673,2.0,0.7333333333333333,-0.006117647058823561,0.026488456865127574,0.07208121827411151,-0.006117647058823561,0.011004003087583092,False,False,False,0.06999999999999999,0.017,False
2020-09-07 02:00:00+00:00,strong,2,0.8333333333333347,0.00567912920018925,6.279840848806423,1.0081459153503898,1.0,0.7333333333333333,0.006190476190476302,0.01978764478764483,0.07041540020263426,-0.005647058823529338,0.010491078100248297,False,False,False,0.06999999999999999,0.017,False
2020-09-07 03:00:00+00:00,strong,2,0.8263888888888886,0.005917159763313609,0.640164537844413,0.9935625952905303,2.0,0.7166666666666667,0.0030864197530864335,0.019792420951001644,0.06745831227892873,-0.00588235294117645,0.009262521723032213,False,False,False,0.06999999999999999,0.017,False
2020-09-07 04:00:00+00:00,strong,1,0.8263888888888886,0.005917159763313609,-2.3536151333431334,0.9275735746072333,2.0,0.65,0.006431634111481621,0.022012578616352307,0.06517080549602938,-0.00588235294117645,0.008166747200696767,False,False,False,0.06999999999999999,0.017,False
2020-09-07 06:00:00+00:00,moderate,2,0.4479166666666666,0.01906246253446826,-21.404446082043727,0.9917257944025393,1.0,0.5833333333333334,-0.012081013857633494,0.013487241798298966,0.05249211356466876,-0.018705882352941128,-0.005496536347486036,False,False,False,0.06,0.02,False
2020-09-07 07:00:00+00:00,moderate,2,0.01736111111111114,0.034440793476938,-38.59830563055813,1.0131819840572056,0.0,0.5833333333333334,-0.02734374999999989,-0.0029122679286494035,0.03619167717528371,-0.03329411764705881,-0.020140950881837205,False,False,False,0.06,0.02,False
2020-09-08 02:00:00+00:00,moderate,3,0.1872791519434616,0.02781136638452237,-28.996346197762165,1.0158263463374315,0.0,0.55,-0.02153336488405111,0.004006312978025894,0.043401463537724005,-0.027058823529411802,-0.01401481958378803,False,False,False,0.06,0.02,False
2020-09-08 03:00:00+00:00,moderate,3,0.1393188854489166,0.033811724641206464,-29.487753465032625,1.1615750318821991,0.0,0.5833333333333334,-0.02698224852070996,-0.006044487427466105,0.04115486893757114,-0.03270588235294114,-0.01944532232962215,False,False,False,0.06,0.02,False
2020-09-08 04:00:00+00:00,moderate,4,0.2569659442724448,0.029055690072639227,-27.850220927076187,1.2303876326718965,1.0,0.6333333333333333,-0.022485207100591764,-0.00421940928270037,0.04995551035973045,-0.028235294117647025,-0.01470781195949078,False,False,False,0.06,0.02,False
2020-09-08 06:00:00+00:00,moderate,4,0.21362229102167143,0.03080281348532619,-18.201380199446497,1.2073146763273848,1.0,0.7666666666666667,-0.011389521640091105,-0.008775093160235503,0.05286006128702758,-0.02988235294117647,-0.01594935349328419,False,False,False,0.06,0.02,False
2020-09-08 07:00:00+00:00,moderate,5,0.3653250773993799,0.02471368294153104,9.887520422269674,1.1854669468481658,1.0,0.7666666666666667,0.009492515516611899,-0.009433962264150941,0.05668789808917207,-0.024117647058823577,-0.009635015580787387,False,False,False,0.06,0.02,False
2020-09-09 02:00:00+00:00,moderate,4,0.1331269349845189,0.0340632603406326,-5.359127072314308,1.2053434725968886,2.0,0.7666666666666667,-0.006045949214026569,-0.026642984014209614,0.047267167792075515,-0.03294117647058825,-0.017269515628642762,False,False,False,0.06,0.02,False
2020-09-09 03:00:00+00:00,moderate,3,0.10571428571428701,0.038231342372053195,-3.368995599234907,1.178458800996545,1.0,0.7833333333333333,-0.00425687180734613,-0.02674750356633382,0.04173558976969094,-0.0368235294117647,-0.019896566585260733,False,False,False,0.06,0.02,False
2020-09-09 04:00:00+00:00,moderate,4,0.14857142857142988,0.03633260180443788,-7.058939651083321,1.1691763572522074,1.0,0.8,-0.007021791767554464,-0.023803856224708375,0.043245993385906845,-0.0350588235294117,-0.01692396202895763,False,False,False,0.06,0.02,False
2020-09-09 06:00:00+00:00,moderate,4,0.3342857142857156,0.0281843474053465,6.920807503121054,1.161278974216262,1.0,0.7833333333333333,0.002546689303905003,-0.020613671365951824,0.04447252053063799,-0.027411764705882247,-0.008098866158737783,False,False,False,0.06,0.02,False
2020-09-09 07:00:00+00:00,moderate,4,0.45454545454545453,0.021686746987951807,-1.9171244527481477,1.1435052794736507,1.0,0.7333333333333333,0.0006027727546715766,-0.02352941176470591,0.04679026358935556,-0.017983909133932885,-0.002943119706889319,False,False,False,0.06,0.02,False
2020-09-10 02:00:00+00:00,moderate,4,0.5181818181818189,0.01910828025477704,7.586767519554314,1.1130873098794873,3.0,0.7,0.01228710462287097,-0.009404761904761916,0.02957188814649836,-0.015499290108849983,5.408296326558926e-05,False,False,False,0.06,0.02,False
2020-09-10 03:00:00+00:00,moderate,4,0.46060606060606196,0.021440616718862868,6.7555032799740005,0.9779464614878646,1.0,0.6666666666666666,0.014046659337974887,-0.014482431149097752,0.025318019019389792,-0.017747278750591566,-0.0014973930927482115,False,False,False,0.06,0.02,False
2020-09-10 04:00:00+00:00,moderate,3,0.5363636363636377,0.018373964212801675,20.0337135439999,0.9675520598199733,3.0,0.65,0.01524018532065341,-0.008218199142448812,0.025618918586032935,-0.01478939895882636,0.0019251594272651218,False,False,False,0.06,0.02,False
2020-09-10 06:00:00+00:00,moderate,4,0.48484848484848486,0.02045728038507822,23.595838121172967,0.827613600465985,1.0,0.6,0.005201403169226904,-0.015752694539855394,0.02402957486136792,-0.016800757217226736,0.0006803663140402261,False,False,False,0.06,0.02,False
2020-09-10 07:00:00+00:00,weak,4,0.25757575757575757,0.029751062537947785,8.229468863729494,0.8239001137001368,0.0,0.4166666666666667,-0.007831325301204783,-0.02521306818181812,0.009809932556713585,-0.025674396592522575,-0.007077661357416054,False,False,False,0.06,0.02,False
2020-09-11 02:00:00+00:00,weak,4,0.23202614379085024,0.028585330251794185,9.425906561881106,0.8462551785009051,0.0,0.3333333333333333,-0.012017786323759161,-0.027330809275911028,0.0037851037851037717,-0.02710059171597634,-0.007383348526650568,False,False,True,0.06,0.024,False
2020-09-11 03:00:00+00:00,weak,4,0.33986928104575065,0.02447298279622007,10.017429809685318,0.8161061890698931,1.0,0.2,-0.005781739339918213,-0.023195266272189374,0.004502859924546687,-0.023195266272189374,-0.0022182330293085695,False,False,True,0.06,0.024,False
2020-09-11 04:00:00+00:00,weak,4,0.31045751633986907,0.025591267434809002,1.0402711809361023,0.7662004477808507,1.0,0.05,-0.00984748408790681,-0.02426035502958579,0.0037740443145848346,-0.0115094113415658,-0.0020696917248641533,False,False,True,0.06,0.024,False
2020-09-11 06:00:00+00:00,moderate,2,0.5488372093023235,0.011731978713110843,-12.161968932123024,0.7694118288064946,3.0,0.03333333333333333,-0.005054151624548808,-0.008751948207649018,0.006696700353098661,-0.00708538489251842,0.0011563913325138842,False,False,False,0.06,0.02,False
2020-09-11 07:00:00+00:00,moderate,3,0.599999999999999,0.010387727986471824,10.827044435109691,0.7685749971551219,3.0,0.03333333333333333,0.005343047965998826,0.007545332846537578,0.01832718327183258,-0.005764380929506485,0.0021121944429312034,False,False,False,0.06,0.02,False
2020-09-14 02:00:00+00:00,moderate,2,0.8930232558139556,0.002757132582114546,18.422932880660255,0.7187636885115549,4.0,0.08333333333333333,0.014718404087094017,0.008706166868198473,0.02267990682849086,0.0,0.009298076864908689,False,False,False,0.06,0.02,False
2020-09-14 03:00:00+00:00,moderate,2,0.8651162790697685,0.0034788867562379764,16.798328977587715,0.7255628718948798,3.0,0.11666666666666667,0.009934577174703252,0.013865239601070334,0.02294760093262993,-0.0007192519779429807,0.007877062212469088,False,False,False,0.06,0.02,False
2020-09-14 04:00:00+00:00,moderate,2,0.9116279069767452,0.0022765396597172025,11.106305184057398,0.7247385714521376,3.0,0.15,0.01224984839296539,0.010411622276029098,0.01917206008059602,0.0,0.008561778336344306,False,False,False,0.06,0.02,False
2020-09-14 06:00:00+00:00,moderate,2,0.8883720930232569,0.0028773528353914124,9.147401614364092,0.7258880198367391,3.0,0.16666666666666666,0.00882922109337203,0.011520737327188835,0.024063842848373262,-0.0005990893841361089,0.007379316175316175,False,False,False,0.06,0.02,False
2020-09-14 07:00:00+00:00,moderate,1,0.8837209302325582,0.002997601918465228,-4.451698943734037,0.6426583595644307,2.0,0.2,0.0073680396183113395,0.005424954792043302,0.02557796360059017,-0.0007189072609633529,0.006984901263560994,False,False,False,0.06,0.02,False
